x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-4.14286,-8.42857,1.04506,-0.0049243,0.0722376,-0.00538837,1.01025,-0.0102641,0.072192,-0.010629,1.15882
-4.14286,-8.14286,1.04804,-0.00534023,0.0756435,-0.00585225,1.01105,-0.0109822,0.0755821,-0.0114006,1.16119
-4.14286,-7.85714,1.05173,-0.00592161,0.0790246,-0.00647853,1.01172,-0.0117254,0.0789536,-0.0122005,1.16308
-4.14286,-7.57143,1.05572,-0.00656555,0.0824897,-0.00717212,1.01247,-0.012512,0.0824072,-0.0130532,1.16472
-4.14286,-7.28571,1.06011,-0.00729599,0.0861032,-0.00795603,1.01329,-0.0133587,0.086007,-0.0139763,1.16621
-4.14286,-7,1.06493,-0.00812343,0.0898588,-0.00884091,1.01419,-0.0142684,0.0897464,-0.0149743,1.1675
-4.14286,-6.71429,1.07022,-0.00906389,0.0937464,-0.00984246,1.01517,-0.0152437,0.0936147,-0.0160519,1.16855
-4.14286,-6.42857,1.07604,-0.0101342,0.0977499,-0.010977,1.01626,-0.0162864,0.0975953,-0.0172128,1.16931
-4.14286,-6.14286,1.08244,-0.0113537,0.101846,-0.0122632,1.01746,-0.0173971,0.101665,-0.0184601,1.16973
-4.14286,-5.85714,1.08948,-0.0127446,0.106004,-0.0137218,1.01878,-0.0185743,0.10579,-0.0197951,1.16976
-4.14286,-5.57143,1.09722,-0.0143319,0.110179,-0.015376,1.02024,-0.0198145,0.109927,-0.0212168,1.16931
-4.14286,-5.28571,1.10572,-0.0161438,0.114315,-0.0172511,1.02186,-0.0211103,0.114017,-0.0227209,1.16832
-4.14286,-5,1.11503,-0.018211,0.118338,-0.0193741,1.02365,-0.0224502,0.117987,-0.0242985,1.16672
-4.14286,-4.71429,1.12522,-0.0205673,0.122154,-0.0217734,1.02563,-0.0238165,0.12174,-0.0259342,1.16441
-4.14286,-4.42857,1.13633,-0.0232478,0.125646,-0.0244776,1.02783,-0.0251843,0.125161,-0.0276045,1.16131
-4.14286,-4.14286,1.1484,-0.0262884,0.128672,-0.0275136,1.03027,-0.0265195,0.128103,-0.0292753,1.15735
-4.14286,-3.85714,1.16144,-0.0297229,0.131059,-0.0309046,1.03296,-0.0277772,0.130395,-0.0308989,1.15246
-4.14286,-3.57143,1.17544,-0.0335802,0.132604,-0.0346666,1.03591,-0.0288997,0.131836,-0.0324117,1.14658
-4.14286,-3.28571,1.19034,-0.0378792,0.133075,-0.0388041,1.03915,-0.0298157,0.132194,-0.0337313,1.13969
-4.14286,-3,1.20603,-0.042623,0.132215,-0.0433048,1.04267,-0.03044,0.131218,-0.0347551,1.13182
-4.14286,-2.71429,1.22233,-0.0477906,0.129751,-0.0481337,1.04646,-0.0306749,0.128638,-0.0353602,1.12302
-4.14286,-2.42857,1.239,-0.0533284,0.125409,-0.0532263,1.05048,-0.030414,0.124192,-0.0354064,1.11346
-4.14286,-2.14286,1.25571,-0.0591407,0.118934,-0.0584834,1.05466,-0.0295495,0.117636,-0.034744,1.10335
-4.14286,-1.85714,1.27204,-0.0650819,0.110123,-0.0637674,1.05892,-0.0279821,0.108781,-0.0332262,1.093
-4.14286,-1.57143,1.28751,-0.0709533,0.0988516,-0.0689031,1.06311,-0.0256354,0.0975216,-0.0307278,1.08282
-4.14286,-1.28571,1.30157,-0.0765061,0.0851139,-0.0736838,1.06706,-0.0224708,0.0838641,-0.0271694,1.07325
-4.14286,-1,1.31367,-0.0814558,0.0690449,-0.077884,1.07059,-0.0185028,0.0679541,-0.0225418,1.0648
-4.14286,-0.714286,1.32329,-0.0855064,0.0509377,-0.0812794,1.07348,-0.0138099,0.0500858,-0.0169273,1.05794
-4.14286,-0.428571,1.32998,-0.0883857,0.0312399,-0.0836703,1.07553,-0.00853718,0.0306966,-0.0105093,1.05311
-4.14286,-0.142857,1.33341,-0.0898829,0.0105292,-0.0849062,1.0766,-0.00288906,0.0103424,-0.00356431,1.0506
-4.14286,0.142857,1.33341,-0.0898829,-0.0105292,-0.0849062,1.0766,0.00288906,-0.0103424,0.00356431,1.0506
-4.14286,0.428571,1.32998,-0.0883857,-0.0312399,-0.0836703,1.07553,0.00853718,-0.0306966,0.0105093,1.05311
-4.14286,0.714286,1.32329,-0.0855064,-0.0509377,-0.0812794,1.07348,0.0138099,-0.0500858,0.0169273,1.05794
-4.14286,1,1.31367,-0.0814558,-0.0690449,-0.077884,1.07059,0.0185028,-0.0679541,0.0225418,1.0648
-4.14286,1.28571,1.30157,-0.0765061,-0.0851139,-0.0736838,1.06706,0.0224708,-0.0838641,0.0271694,1.07325
-4.14286,1.57143,1.28751,-0.0709533,-0.0988516,-0.0689031,1.06311,0.0256354,-0.0975216,0.0307278,1.08282
-4.14286,1.85714,1.27204,-0.0650819,-0.110123,-0.0637674,1.05892,0.0279821,-0.108781,0.0332262,1.093
-4.14286,2.14286,1.25571,-0.0591407,-0.118934,-0.0584834,1.05466,0.0295495,-0.117636,0.034744,1.10335
-4.14286,2.42857,1.239,-0.0533284,-0.125409,-0.0532263,1.05048,0.030414,-0.124192,0.0354064,1.11346
-4.14286,2.71429,1.22233,-0.0477906,-0.129751,-0.0481337,1.04646,0.0306749,-0.128638,0.0353602,1.12302
-4.14286,3,1.20603,-0.042623,-0.132215,-0.0433048,1.04267,0.03044,-0.131218,0.0347551,1.13182
-4.14286,3.28571,1.19034,-0.0378792,-0.133075,-0.0388041,1.03915,0.0298157,-0.132194,0.0337313,1.13969
-4.14286,3.57143,1.17544,-0.0335802,-0.132604,-0.0346666,1.03591,0.0288997,-0.131836,0.0324117,1.14658
-4.14286,3.85714,1.16144,-0.0297229,-0.131059,-0.0309046,1.03296,0.0277772,-0.130395,0.0308989,1.15246
-4.14286,4.14286,1.1484,-0.0262884,-0.128672,-0.0275136,1.03027,0.0265195,-0.128103,0.0292753,1.15735
-4.14286,4.42857,1.13633,-0.0232478,-0.125646,-0.0244776,1.02783,0.0251843,-0.125161,0.0276045,1.16131
-4.14286,4.71429,1.12522,-0.0205673,-0.122154,-0.0217734,1.02563,0.0238165,-0.12174,0.0259342,1.16441
-4.14286,5,1.11503,-0.018211,-0.118338,-0.0193741,1.02365,0.0224502,-0.117987,0.0242985,1.16672
-4.14286,5.28571,1.10572,-0.0161438,-0.114315,-0.0172511,1.02186,0.0211103,-0.114017,0.0227209,1.16832
-4.14286,5.57143,1.09722,-0.0143319,-0.110179,-0.015376,1.02024,0.0198145,-0.109927,0.0212168,1.16931
-4.14286,5.85714,1.08948,-0.0127446,-0.106004,-0.0137218,1.01878,0.0185743,-0.10579,0.0197951,1.16976
-4.14286,6.14286,1.08244,-0.0113537,-0.101846,-0.0122632,1.01746,0.0173971,-0.101665,0.0184601,1.16973
-4.14286,6.42857,1.07604,-0.0101342,-0.0977499,-0.010977,1.01626,0.0162864,-0.0975953,0.0172128,1.16931
-4.14286,6.71429,1.07022,-0.00906389,-0.0937464,-0.00984246,1.01517,0.0152437,-0.0936147,0.0160519,1.16855
-4.14286,7,1.06493,-0.00812343,-0.0898588,-0.00884091,1.01419,0.0142684,-0.0897464,0.0149743,1.1675
-4.14286,7.28571,1.06011,-0.00729598,-0.0861032,-0.00795602,1.01329,0.0133587,-0.086007,0.0139763,1.16621
-4.14286,7.57143,1.05572,-0.00656552,-0.0824897,-0.00717209,1.01247,0.012512,-0.0824072,0.0130532,1.16472
-4.14286,7.85714,1.05173,-0.00592162,-0.0790246,-0.00647854,1.01172,0.0117254,-0.0789536,0.0122005,1.16308
-4.14286,8.14286,1.04805,-0.00534156,-0.0756437,-0.00585341,1.01105,0.0109823,-0.0755824,0.0114006,1.16119
-4.14286,8.42857,1.04508,-0.00493083,-0.072238,-0.00539382,1.01023,0.0102649,-0.0721926,0.010629,1.15881
-4.14286,8.71429,1.04247,-0.00459914,-0.0730098,-0.00501818,1.00934,0.0103152,-0.0729738,0.0106339,1.16115
-4.14286,9,1.04097,-0.00469609,-0.0743393,-0.00501295,1.00726,0.0104487,-0.0743127,0.0106893,1.16316
-3.85714,-9,1.03757,-0.00429357,0.0717137,-0.00464223,1.00743,-0.0103604,0.0716865,-0.010603,1.16917
-3.85714,-8.71429,1.03918,-0.00418682,0.0704126,-0.00464905,1.00959,-0.0102231,0.0703759,-0.0105452,1.16705
-3.85714,-8.42857,1.04169,-0.00451004,0.0697348,-0.0050193,1.01045,-0.0101888,0.069688,-0.0105554,1.16458
-3.85714,-8.14286,1.04454,-0.00489916,0.0731688,-0.00546395,1.01129,-0.0109261,0.0731051,-0.0113481,1.16745
-3.85714,-7.85714,1.04802,-0.00544544,0.0766031,-0.00606351,1.01198,-0.0116943,0.0765291,-0.0121757,1.16977
-3.85714,-7.57143,1.0518,-0.00605343,0.0801446,-0.00673101,1.01277,-0.0125118,0.0800581,-0.0130629,1.17187
-3.85714,-7.28571,1.05598,-0.00674607,0.0838607,-0.00748869,1.01363,-0.0133971,0.0837593,-0.0140293,1.17384
-3.85714,-7,1.06058,-0.00753461,0.08775,-0.00834824,1.01457,-0.0143544,0.0876308,-0.0150812,1.17564
-3.85714,-6.71429,1.06566,-0.00843567,0.0918073,-0.00932626,1.01562,-0.0153881,0.0916667,-0.0162253,1.17724
-3.85714,-6.42857,1.07127,-0.00946714,0.0960223,-0.0104405,1.01677,-0.0165019,0.0958559,-0.0174682,1.17857
-3.85714,-6.14286,1.07747,-0.01065,0.100378,-0.0117116,1.01805,-0.0176987,0.100181,-0.0188157,1.1796
-3.85714,-5.85714,1.08432,-0.0120085,0.104849,-0.0131627,1.01946,-0.0189798,0.104614,-0.0202726,1.18025
-3.85714,-5.57143,1.09189,-0.0135707,0.109398,-0.0148203,1.02103,-0.020344,0.109119,-0.0218419,1.18045
-3.85714,-5.28571,1.10025,-0.0153686,0.113975,-0.016714,1.02278,-0.0217873,0.113642,-0.0235237,1.18012
-3.85714,-5,1.10948,-0.0174387,0.118511,-0.0188763,1.02473,-0.0233007,0.118114,-0.0253134,1.17916
-3.85714,-4.71429,1.11965,-0.0198213,0.122917,-0.0213422,1.02691,-0.0248693,0.122444,-0.0272007,1.17749
-3.85714,-4.42857,1.13083,-0.022561,0.127077,-0.0241484,1.02935,-0.0264703,0.126514,-0.0291661,1.175
-3.85714,-4.14286,1.14307,-0.0257046,0.130846,-0.0273319,1.03207,-0.0280702,0.130177,-0.0311786,1.17158
-3.85714,-3.85714,1.1564,-0.0293002,0.134042,-0.0309269,1.0351,-0.0296227,0.133251,-0.033192,1.16714
-3.85714,-3.57143,1.17085,-0.0333927,0.136447,-0.0349621,1.03848,-0.0310661,0.135515,-0.03514,1.1616
-3.85714,-3.28571,1.18637,-0.0380198,0.137802,-0.0394545,1.04223,-0.0323203,0.136715,-0.0369327,1.1549
-3.85714,-3,1.20288,-0.0432039,0.137811,-0.0444038,1.04636,-0.0332864,0.136555,-0.038452,1.14702
-3.85714,-2.71429,1.22021,-0.0489421,0.136149,-0.0497835,1.05087,-0.0338458,0.13472,-0.0395499,1.13801
-3.85714,-2.42857,1.23811,-0.0551942,0.132476,-0.055532,1.05573,-0.0338648,0.130882,-0.040049,1.12799
-3.85714,-2.14286,1.25622,-0.0618684,0.126464,-0.0615441,1.06088,-0.033201,0.124729,-0.0397492,1.1172
-3.85714,-1.85714,1.27409,-0.0688077,0.117832,-0.0676637,1.06621,-0.0317168,0.116004,-0.0384428,1.10597
-3.85714,-1.57143,1.29115,-0.0757801,0.106388,-0.0736826,1.07155,-0.0292972,0.10454,-0.0359382,1.09475
-3.85714,-1.28571,1.30677,-0.0824783,0.0920769,-0.0793459,1.07668,-0.0258723,0.0903089,-0.0320945,1.08408
-3.85714,-1,1.3203,-0.0885336,0.0750176,-0.084368,1.08132,-0.0214397,0.0734503,-0.0268607,1.07456
-3.85714,-0.714286,1.33111,-0.0935484,0.0555307,-0.0884585,1.08516,-0.0160824,0.054291,-0.0203122,1.06677
-3.85714,-0.428571,1.33864,-0.0971454,0.034135,-0.091355,1.08793,-0.00997676,0.0333376,-0.0126729,1.06125
-3.85714,-0.142857,1.34251,-0.0990263,0.0115184,-0.0928572,1.08938,-0.00338232,0.0112431,-0.00430907,1.05839
-3.85714,0.142857,1.34251,-0.0990263,-0.0115184,-0.0928572,1.08938,0.00338232,-0.0112431,0.00430907,1.05839
-3.85714,0.428571,1.33864,-0.0971454,-0.034135,-0.091355,1.08793,0.00997676,-0.0333376,0.0126729,1.06125
-3.85714,0.714286,1.33111,-0.0935484,-0.0555307,-0.0884585,1.08516,0.0160824,-0.054291,0.0203122,1.06677
-3.85714,1,1.3203,-0.0885336,-0.0750176,-0.084368,1.08132,0.0214397,-0.0734503,0.0268607,1.07456
-3.85714,1.28571,1.30677,-0.0824783,-0.0920769,-0.0793459,1.07668,0.0258723,-0.0903089,0.0320945,1.08408
-3.85714,1.57143,1.29115,-0.0757801,-0.106388,-0.0736826,1.07155,0.0292972,-0.10454,0.0359382,1.09475
-3.85714,1.85714,1.27409,-0.0688077,-0.117832,-0.0676637,1.06621,0.0317168,-0.116004,0.0384428,1.10597
-3.85714,2.14286,1.25622,-0.0618684,-0.126464,-0.0615441,1.06088,0.033201,-0.124729,0.0397492,1.1172
-3.85714,2.42857,1.23811,-0.0551942,-0.132476,-0.055532,1.05573,0.0338648,-0.130882,0.040049,1.12799
-3.85714,2.71429,1.22021,-0.0489421,-0.136149,-0.0497835,1.05087,0.0338458,-0.13472,0.0395499,1.13801
-3.85714,3,1.20288,-0.0432039,-0.137811,-0.0444038,1.04636,0.0332864,-0.136555,0.038452,1.14702
-3.85714,3.28571,1.18637,-0.0380198,-0.137802,-0.0394545,1.04223,0.0323203,-0.136715,0.0369327,1.1549
-3.85714,3.57143,1.17085,-0.0333927,-0.136447,-0.0349621,1.03848,0.0310661,-0.135515,0.03514,1.1616
-3.85714,3.85714,1.1564,-0.0293002,-0.134042,-0.0309269,1.0351,0.0296227,-0.133251,0.033192,1.16714
-3.85714,4.14286,1.14307,-0.0257046,-0.130846,-0.0273319,1.03207,0.0280702,-0.130177,0.0311786,1.17158
-3.85714,4.42857,1.13083,-0.022561,-0.127077,-0.0241484,1.02935,0.0264703,-0.126514,0.0291661,1.175
-3.85714,4.71429,1.11965,-0.0198213,-0.122917,-0.0213422,1.02691,0.0248693,-0.122444,0.0272007,1.17749
-3.85714,5,1.10948,-0.0174387,-0.118511,-0.0188763,1.02473,0.0233007,-0.118114,0.0253134,1.17916
-3.85714,5.28571,1.10025,-0.0153686,-0.113975,-0.016714,1.02278,0.0217873,-0.113642,0.0235237,1.18012
-3.85714,5.57143,1.09189,-0.0135707,-0.109398,-0.0148203,1.02103,0.020344,-0.109119,0.0218419,1.18045
-3.85714,5.85714,1.08432,-0.0120085,-0.104849,-0.0131627,1.01946,0.0189798,-0.104614,0.0202726,1.18025
-3.85714,6.14286,1.07747,-0.01065,-0.100378,-0.0117116,1.01805,0.0176987,-0.100181,0.0188157,1.1796
-3.85714,6.42857,1.07127,-0.00946714,-0.0960223,-0.0104405,1.01677,0.0165019,-0.0958559,0.0174682,1.17857
-3.85714,6.71429,1.06566,-0.00843567,-0.0918073,-0.00932626,1.01562,0.0153881,-0.0916667,0.0162253,1.17724
-3.85714,7,1.06058,-0.00753461,-0.08775,-0.00834824,1.01457,0.0143544,-0.0876308,0.0150812,1.17564
-3.85714,7.28571,1.05598,-0.00674606,-0.0838607,-0.00748869,1.01363,0.0133971,-0.0837593,0.0140293,1.17384
-3.85714,7.57143,1.0518,-0.0060534,-0.0801446,-0.00673099,1.01277,0.0125118,-0.0800581,0.0130629,1.17187
-3.85714,7.85714,1.04802,-0.00544545,-0.0766031,-0.00606353,1.01198,0.0116943,-0.0765291,0.0121757,1.16977
-3.85714,8.14286,1.04454,-0.00490043,-0.073169,-0.00546502,1.01128,0.0109263,-0.0731052,0.0113481,1.16745
-3.85714,8.42857,1.04171,-0.00451628,-0.069735,-0.00502436,1.01043,0.0101895,-0.0696884,0.0105554,1.16457
-3.85714,8.71429,1.03921,-0.00420864,-0.070415,-0.00466646,1.00951,0.0102268,-0.0703784,0.0105458,1.16699
-3.85714,9,1.0376,-0.00430751,-0.0717156,-0.00465362,1.00738,0.0103626,-0.0716885,0.0106035,1.16915
-3.57143,-9,1.03422,-0.0038884,0.068678,-0.00426735,1.00754,-0.010218,0.0686506,-0.0104587,1.17507
-3.57143,-8.71429,1.03593,-0.00378024,0.0674155,-0.00428273,1.00975,-0.0100791,0.0673785,-0.0103987,1.17282
-3.57143,-8.42857,1.03832,-0.00407545,0.0668262,-0.00463144,1.01065,-0.0100572,0.0667785,-0.0104221,1.17026
-3.57143,-8.14286,1.041,-0.00443351,0.0702538,-0.00505319,1.01151,-0.010808,0.070188,-0.0112296,1.17364
-3.57143,-7.85714,1.04426,-0.00493879,0.0737052,-0.00562092,1.01223,-0.0115949,0.0736286,-0.012078,1.17641
-3.57143,-7.57143,1.04782,-0.00550371,0.0772852,-0.00625622,1.01305,-0.0124369,0.0771952,-0.0129928,1.17898
-3.57143,-7.28571,1.05176,-0.00614994,0.0810638,-0.0069804,1.01395,-0.0133538,0.0809578,-0.0139948,1.18146
-3.57143,-7,1.05611,-0.00688919,0.0850449,-0.00780595,1.01494,-0.0143515,0.0849194,-0.0150926,1.18382
-3.57143,-6.71429,1.06093,-0.00773833,0.0892283,-0.0087502,1.01604,-0.0154361,0.0890792,-0.0162952,1.186
-3.57143,-6.42857,1.06628,-0.00871595,0.09361,-0.00983212,1.01726,-0.0166137,0.0934324,-0.0176118,1.18797
-3.57143,-6.14286,1.07222,-0.00984409,0.09818,-0.0110739,1.01861,-0.0178897,0.0979678,-0.0190519,1.18966
-3.57143,-5.85714,1.07882,-0.0111487,0.10292,-0.0125011,1.02012,-0.0192684,0.102666,-0.0206243,1.19102
-3.57143,-5.57143,1.08615,-0.0126603,0.107803,-0.0141434,1.0218,-0.020752,0.107497,-0.0223367,1.19195
-3.57143,-5.28571,1.0943,-0.0144146,0.112784,-0.0160343,1.02369,-0.0223402,0.112416,-0.0241946,1.19239
-3.57143,-5,1.10335,-0.0164528,0.117806,-0.018212,1.0258,-0.0240281,0.117362,-0.0261999,1.19221
-3.57143,-4.71429,1.1134,-0.0188223,0.122785,-0.0207185,1.02818,-0.0258048,0.122249,-0.0283487,1.19132
-3.57143,-4.42857,1.12452,-0.0215769,0.127612,-0.0235997,1.03086,-0.0276511,0.126965,-0.0306287,1.18959
-3.57143,-4.14286,1.13681,-0.0247757,0.132142,-0.0269034,1.03389,-0.0295363,0.131361,-0.0330154,1.1869
-3.57143,-3.85714,1.15032,-0.0284822,0.136192,-0.0306775,1.0373,-0.0314149,0.135252,-0.0354673,1.18311
-3.57143,-3.57143,1.16509,-0.0327615,0.139528,-0.0349658,1.04114,-0.033223,0.138402,-0.0379203,1.1781
-3.57143,-3.28571,1.18112,-0.0376743,0.14187,-0.0398023,1.04546,-0.0348737,0.140531,-0.0402806,1.17178
-3.57143,-3,1.19835,-0.0432697,0.142884,-0.0452033,1.05029,-0.0362543,0.141306,-0.0424176,1.16409
-3.57143,-2.71429,1.21664,-0.0495727,0.142187,-0.0511565,1.05565,-0.0372245,0.140353,-0.0441582,1.15503
-3.57143,-2.42857,1.23573,-0.0565679,0.139368,-0.0576089,1.06154,-0.0376183,0.137275,-0.0452828,1.14471
-3.57143,-2.14286,1.25525,-0.0641795,0.134009,-0.0644531,1.06789,-0.037251,0.131677,-0.04553,1.13332
-3.57143,-1.85714,1.2747,-0.0722485,0.125731,-0.0715157,1.0746,-0.0359347,0.123216,-0.04461,1.12124
-3.57143,-1.57143,1.29342,-0.0805134,0.11425,-0.0785514,1.08146,-0.0335011,0.11165,-0.0422352,1.10896
-3.57143,-1.28571,1.3107,-0.0886006,0.0994428,-0.0852481,1.08817,-0.0298334,0.0969019,-0.0381674,1.09712
-3.57143,-1,1.32574,-0.0960355,0.0814019,-0.0912451,1.09437,-0.0248999,0.0791065,-0.0322793,1.08644
-3.57143,-0.714286,1.3378,-0.102282,0.0604752,-0.0961676,1.09959,-0.0187851,0.0586321,-0.0246189,1.07765
-3.57143,-0.428571,1.34622,-0.106812,0.0372652,-0.0996724,1.10338,-0.0116989,0.036066,-0.0154527,1.07138
-3.57143,-0.142857,1.35056,-0.109199,0.0125902,-0.101497,1.10539,-0.00397363,0.0121729,-0.00527068,1.06812
-3.57143,0.142857,1.35056,-0.109199,-0.0125902,-0.101497,1.10539,0.00397363,-0.0121729,0.00527068,1.06812
-3.57143,0.428571,1.34622,-0.106812,-0.0372652,-0.0996724,1.10338,0.0116989,-0.036066,0.0154527,1.07138
-3.57143,0.714286,1.3378,-0.102282,-0.0604752,-0.0961676,1.09959,0.0187851,-0.0586321,0.0246189,1.07765
-3.57143,1,1.32574,-0.0960355,-0.0814019,-0.0912451,1.09437,0.0248999,-0.0791065,0.0322793,1.08644
-3.57143,1.28571,1.3107,-0.0886006,-0.0994428,-0.0852481,1.08817,0.0298334,-0.0969019,0.0381674,1.09712
-3.57143,1.57143,1.29342,-0.0805134,-0.11425,-0.0785514,1.08146,0.0335011,-0.11165,0.0422352,1.10896
-3.57143,1.85714,1.2747,-0.0722485,-0.125731,-0.0715157,1.0746,0.0359347,-0.123216,0.04461,1.12124
-3.57143,2.14286,1.25525,-0.0641795,-0.134009,-0.0644531,1.06789,0.037251,-0.131677,0.04553,1.13332
-3.57143,2.42857,1.23573,-0.0565679,-0.139368,-0.0576089,1.06154,0.0376183,-0.137275,0.0452828,1.14471
-3.57143,2.71429,1.21664,-0.0495727,-0.142187,-0.0511565,1.05565,0.0372245,-0.140353,0.0441582,1.15503
-3.57143,3,1.19835,-0.0432697,-0.142884,-0.0452033,1.05029,0.0362543,-0.141306,0.0424176,1.16409
-3.57143,3.28571,1.18112,-0.0376743,-0.14187,-0.0398023,1.04546,0.0348737,-0.140531,0.0402806,1.17178
-3.57143,3.57143,1.16509,-0.0327615,-0.139528,-0.0349658,1.04114,0.033223,-0.138402,0.0379203,1.1781
-3.57143,3.85714,1.15032,-0.0284822,-0.136192,-0.0306775,1.0373,0.0314149,-0.135252,0.0354673,1.18311
-3.57143,4.14286,1.13681,-0.0247757,-0.132142,-0.0269034,1.03389,0.0295363,-0.131361,0.0330154,1.1869
-3.57143,4.42857,1.12452,-0.0215769,-0.127612,-0.0235997,1.03086,0.0276511,-0.126965,0.0306287,1.18959
-3.57143,4.71429,1.1134,-0.0188223,-0.122785,-0.0207185,1.02818,0.0258048,-0.122249,0.0283487,1.19132
-3.57143,5,1.10335,-0.0164528,-0.117806,-0.018212,1.0258,0.0240281,-0.117362,0.0261999,1.19221
-3.57143,5.28571,1.0943,-0.0144146,-0.112784,-0.0160343,1.02369,0.0223402,-0.112416,0.0241946,1.19239
-3.57143,5.57143,1.08615,-0.0126603,-0.107803,-0.0141434,1.0218,0.020752,-0.107497,0.0223367,1.19195
-3.57143,5.85714,1.07882,-0.0111487,-0.10292,-0.0125011,1.02012,0.0192684,-0.102666,0.0206243,1.19102
-3.57143,6.14286,1.07222,-0.00984409,-0.09818,-0.0110739,1.01861,0.0178897,-0.0979678,0.0190519,1.18966
-3.57143,6.42857,1.06628,-0.00871595,-0.09361,-0.00983212,1.01726,0.0166137,-0.0934324,0.0176118,1.18797
-3.57143,6.71429,1.06093,-0.00773833,-0.0892283,-0.0087502,1.01604,0.0154361,-0.0890792,0.0162952,1.186
-3.57143,7,1.05611,-0.00688919,-0.0850449,-0.00780595,1.01494,0.0143515,-0.0849194,0.0150926,1.18382
-3.57143,7.28571,1.05176,-0.00614994,-0.0810638,-0.00698039,1.01395,0.0133538,-0.0809578,0.0139948,1.18146
-3.57143,7.57143,1.04782,-0.00550368,-0.0772852,-0.00625619,1.01305,0.0124369,-0.0771952,0.0129928,1.17898
-3.57143,7.85714,1.04426,-0.00493881,-0.0737052,-0.00562093,1.01223,0.0115949,-0.0736286,0.012078,1.17641
-3.57143,8.14286,1.04101,-0.0044347,-0.0702539,-0.00505417,1.01151,0.0108081,-0.0701881,0.0112296,1.17364
-3.57143,8.42857,1.03833,-0.00408137,-0.0668261,-0.00463607,1.01062,0.0100579,-0.0667786,0.010422,1.17024
-3.57143,8.71429,1.03595,-0.00380078,-0.0674169,-0.00429852,1.00966,0.0100826,-0.06738,0.0103992,1.17274
-3.57143,9,1.03424,-0.00390148,-0.0686793,-0.0042777,1.00749,0.0102201,-0.068652,0.0104591,1.17504
-3.28571,-9,1.0309,-0.00347022,0.0652204,-0.00387999,1.00764,-0.0100156,0.0651929,-0.010252,1.18083
-3.28571,-8.71429,1.03271,-0.0033608,0.0640063,-0.00390424,1.0099,-0.0098761,0.0639693,-0.0101899,1.17844
-3.28571,-8.42857,1.03497,-0.00362525,0.0635016,-0.004229,1.01083,-0.00986562,0.0634535,-0.010225,1.1758
-3.28571,-8.14286,1.03749,-0.00394833,0.0668847,-0.00462443,1.01172,-0.0106231,0.0668174,-0.01104,1.17971
-3.28571,-7.85714,1.0405,-0.00440713,0.0703128,-0.00515553,1.01247,-0.0114214,0.0702343,-0.0119012,1.18294
-3.28571,-7.57143,1.04381,-0.00492221,0.0738882,-0.0057528,1.01332,-0.0122801,0.0737955,-0.0128346,1.186
-3.28571,-7.28571,1.04749,-0.00551374,0.0776829,-0.00643642,1.01426,-0.01322,0.0775731,-0.0138627,1.18902
-3.28571,-7,1.05156,-0.00619348,0.0817058,-0.00721945,1.0153,-0.0142487,0.081575,-0.014996,1.19196
-3.28571,-6.71429,1.05609,-0.00697815,0.0859623,-0.00811964,1.01645,-0.0153744,0.085806,-0.0162459,1.19477
-3.28571,-6.42857,1.06114,-0.00788651,0.0904551,-0.00915683,1.01772,-0.0166053,0.0902675,-0.0176247,1.19742
-3.28571,-6.14286,1.06676,-0.0089411,0.0951817,-0.0103545,1.01915,-0.0179499,0.0949556,-0.0191454,1.19984
-3.28571,-5.85714,1.07304,-0.0101689,0.100133,-0.0117402,1.02075,-0.0194156,0.0998595,-0.0208215,1.20197
-3.28571,-5.57143,1.08006,-0.011602,0.10529,-0.0133463,1.02254,-0.0210088,0.104958,-0.0226663,1.20373
-3.28571,-5.28571,1.08791,-0.0132789,0.11062,-0.0152103,1.02456,-0.0227335,0.110217,-0.0246917,1.20503
-3.28571,-5,1.09669,-0.0152449,0.116077,-0.0173755,1.02684,-0.0245902,0.115584,-0.0269076,1.20577
-3.28571,-4.71429,1.1065,-0.0175536,0.121587,-0.0198913,1.02942,-0.0265733,0.120985,-0.029319,1.20581
-3.28571,-4.42857,1.11744,-0.0202672,0.127052,-0.0228126,1.03236,-0.0286693,0.126314,-0.0319237,1.20501
-3.28571,-4.14286,1.12963,-0.0234574,0.132334,-0.0261997,1.0357,-0.0308527,0.13143,-0.0347078,1.20324
-3.28571,-3.85714,1.14316,-0.0272043,0.137251,-0.0301155,1.03951,-0.0330818,0.136144,-0.0376399,1.20032
-3.28571,-3.57143,1.15811,-0.0315946,0.141567,-0.0346221,1.04385,-0.0352932,0.140216,-0.040664,1.1961
-3.28571,-3.28571,1.1745,-0.0367175,0.144981,-0.0397746,1.0488,-0.0373965,0.14334,-0.0436891,1.19042
-3.28571,-3,1.19231,-0.0426561,0.147124,-0.0456117,1.05443,-0.0392672,0.145148,-0.0465788,1.18317
-3.28571,-2.71429,1.21143,-0.0494745,0.147559,-0.0521424,1.06078,-0.040743,0.145208,-0.0491386,1.1743
-3.28571,-2.42857,1.23162,-0.0571974,0.145792,-0.0593293,1.06789,-0.0416224,0.14304,-0.0511063,1.16386
-3.28571,-2.14286,1.2525,-0.0657828,0.1413,-0.0670691,1.07573,-0.0416699,0.138154,-0.052148,1.15203
-3.28571,-1.85714,1.27352,-0.0750879,0.133583,-0.0751732,1.08419,-0.0406329,0.130097,-0.0518688,1.13919
