x,z,alpha
-4.1811,-7.58268,0.898998
-4.1811,-7.44094,0.897698
-4.1811,-7.29921,0.896369
-4.1811,-7.15748,0.89501
-4.1811,-7.01575,0.893621
-4.1811,-6.87402,0.892201
-4.1811,-6.73228,0.890749
-4.1811,-6.59055,0.889264
-4.1811,-6.44882,0.887746
-4.1811,-6.30709,0.886195
-4.1811,-6.16535,0.884608
-4.1811,-6.02362,0.882986
-4.1811,-5.88189,0.881328
-4.1811,-5.74016,0.879633
-4.1811,-5.59843,0.877901
-4.1811,-5.45669,0.876131
-4.1811,-5.31496,0.874322
-4.1811,-5.17323,0.872475
-4.1811,-5.0315,0.870589
-4.1811,-4.88976,0.868664
-4.1811,-4.74803,0.866699
-4.1811,-4.6063,0.864696
-4.1811,-4.46457,0.862654
-4.1811,-4.32283,0.860573
-4.1811,-4.1811,0.858455
-4.1811,-4.03937,0.8563
-4.1811,-3.89764,0.85411
-4.1811,-3.75591,0.851887
-4.1811,-3.61417,0.849632
-4.1811,-3.47244,0.847349
-4.1811,-3.33071,0.84504
-4.1811,-3.18898,0.84271
-4.1811,-3.04724,0.840362
-4.1811,-2.90551,0.838002
-4.1811,-2.76378,0.835637
-4.1811,-2.62205,0.833272
-4.1811,-2.48031,0.830916
-4.1811,-2.33858,0.828578
-4.1811,-2.19685,0.826268
-4.1811,-2.05512,0.823996
-4.1811,-1.91339,0.821776
-4.1811,-1.77165,0.81962
-4.1811,-1.62992,0.817543
-4.1811,-1.48819,0.81556
-4.1811,-1.34646,0.813686
-4.1811,-1.20472,0.811938
-4.1811,-1.06299,0.810332
-4.1811,-0.92126,0.808884
-4.1811,-0.779528,0.807611
-4.1811,-0.637795,0.806525
-4.1811,-0.496063,0.805641
-4.1811,-0.354331,0.804969
-4.1811,-0.212598,0.804517
-4.1811,-0.0708661,0.804291
-4.1811,0.0708661,0.804296
-4.1811,0.212598,0.804529
-4.1811,0.354331,0.804989
-4.1811,0.496063,0.80567
-4.1811,0.637795,0.806562
-4.1811,0.779528,0.807656
-4.1811,0.92126,0.808937
-4.1811,1.06299,0.810392
-4.1811,1.20472,0.812004
-4.1811,1.34646,0.813759
-4.1811,1.48819,0.815639
-4.1811,1.62992,0.817628
-4.1811,1.77165,0.81971
-4.1811,1.91339,0.82187
-4.1811,2.05512,0.824095
-4.1811,2.19685,0.82637
-4.1811,2.33858,0.828684
-4.1811,2.48031,0.831025
-4.1811,2.62205,0.833383
-4.1811,2.76378,0.83575
-4.1811,2.90551,0.838117
-4.1811,3.04724,0.840478
-4.1811,3.18898,0.842827
-4.1811,3.33071,0.845158
-4.1811,3.47244,0.847467
-4.1811,3.61417,0.84975
-4.1811,3.75591,0.852004
-4.1811,3.89764,0.854227
-4.1811,4.03937,0.856417
-4.1811,4.1811,0.858571
-4.1811,4.32283,0.860688
-4.1811,4.46457,0.862768
-4.1811,4.6063,0.864809
-4.1811,4.74803,0.866811
-4.1811,4.88976,0.868774
-4.1811,5.0315,0.870698
-4.1811,5.17323,0.872583
-4.1811,5.31496,0.874428
-4.1811,5.45669,0.876235
-4.1811,5.59843,0.878003
-4.1811,5.74016,0.879734
-4.1811,5.88189,0.881427
-4.1811,6.02362,0.883084
-4.1811,6.16535,0.884704
-4.1811,6.30709,0.886289
-4.1811,6.44882,0.88784
-4.1811,6.59055,0.889356
-4.1811,6.73228,0.890839
-4.1811,6.87402,0.892289
-4.1811,7.01575,0.893708
-4.1811,7.15748,0.895095
-4.1811,7.29921,0.896452
-4.1811,7.44094,0.89778
-4.1811,7.58268,0.899079
-4.1811,7.72441,0.900349
-4.1811,7.86614,0.901592
-4.1811,8.00787,0.902809
-4.1811,8.14961,0.903999
-4.1811,8.29134,0.905164
-4.1811,8.43307,0.906304
-4.1811,8.5748,0.907419
-4.1811,8.71654,0.908569
-4.1811,8.85827,0.909573
-4.1811,9,0.910052
-4.03937,-9,0.909548
-4.03937,-8.85827,0.909054
-4.03937,-8.71654,0.908004
-4.03937,-8.5748,0.906832
-4.03937,-8.43307,0.905694
-4.03937,-8.29134,0.904533
-4.03937,-8.14961,0.903345
-4.03937,-8.00787,0.902131
-4.03937,-7.86614,0.900889
-4.03937,-7.72441,0.89962
-4.03937,-7.58268,0.898321
-4.03937,-7.44094,0.896994
-4.03937,-7.29921,0.895636
-4.03937,-7.15748,0.894246
-4.03937,-7.01575,0.892825
-4.03937,-6.87402,0.891371
-4.03937,-6.73228,0.889884
-4.03937,-6.59055,0.888362
-4.03937,-6.44882,0.886805
-4.03937,-6.30709,0.885211
-4.03937,-6.16535,0.883581
-4.03937,-6.02362,0.881912
-4.03937,-5.88189,0.880206
-4.03937,-5.74016,0.878459
-4.03937,-5.59843,0.876673
-4.03937,-5.45669,0.874845
-4.03937,-5.31496,0.872976
-4.03937,-5.17323,0.871065
-4.03937,-5.0315,0.869112
-4.03937,-4.88976,0.867115
-4.03937,-4.74803,0.865075
-4.03937,-4.6063,0.862992
-4.03937,-4.46457,0.860866
-4.03937,-4.32283,0.858696
-4.03937,-4.1811,0.856484
-4.03937,-4.03937,0.85423
-4.03937,-3.89764,0.851936
-4.03937,-3.75591,0.849602
-4.03937,-3.61417,0.847232
-4.03937,-3.47244,0.844826
-4.03937,-3.33071,0.842389
-4.03937,-3.18898,0.839924
-4.03937,-3.04724,0.837436
-4.03937,-2.90551,0.834928
-4.03937,-2.76378,0.832409
-4.03937,-2.62205,0.829884
-4.03937,-2.48031,0.827363
-4.03937,-2.33858,0.824854
-4.03937,-2.19685,0.822368
-4.03937,-2.05512,0.819918
-4.03937,-1.91339,0.817516
-4.03937,-1.77165,0.815177
-4.03937,-1.62992,0.812918
-4.03937,-1.48819,0.810754
-4.03937,-1.34646,0.808705
-4.03937,-1.20472,0.806789
-4.03937,-1.06299,0.805024
-4.03937,-0.92126,0.803429
-4.03937,-0.779528,0.802023
-4.03937,-0.637795,0.800823
-4.03937,-0.496063,0.799843
-4.03937,-0.354331,0.799097
-4.03937,-0.212598,0.798596
-4.03937,-0.0708661,0.798345
-4.03937,0.0708661,0.79835
-4.03937,0.212598,0.798609
-4.03937,0.354331,0.799119
-4.03937,0.496063,0.799874
-4.03937,0.637795,0.800862
-4.03937,0.779528,0.80207
-4.03937,0.92126,0.803484
-4.03937,1.06299,0.805086
-4.03937,1.20472,0.806858
-4.03937,1.34646,0.808782
-4.03937,1.48819,0.810837
-4.03937,1.62992,0.813007
-4.03937,1.77165,0.815272
-4.03937,1.91339,0.817615
-4.03937,2.05512,0.820021
-4.03937,2.19685,0.822476
-4.03937,2.33858,0.824965
-4.03937,2.48031,0.827477
-4.03937,2.62205,0.830001
-4.03937,2.76378,0.832527
-4.03937,2.90551,0.835048
-4.03937,3.04724,0.837557
-4.03937,3.18898,0.840046
-4.03937,3.33071,0.842512
-4.03937,3.47244,0.844949
-4.03937,3.61417,0.847355
-4.03937,3.75591,0.849725
-4.03937,3.89764,0.852058
-4.03937,4.03937,0.854352
-4.03937,4.1811,0.856604
-4.03937,4.32283,0.858815
-4.03937,4.46457,0.860984
-4.03937,4.6063,0.863109
-4.03937,4.74803,0.865191
-4.03937,4.88976,0.867229
-4.03937,5.0315,0.869224
-4.03937,5.17323,0.871176
-4.03937,5.31496,0.873086
-4.03937,5.45669,0.874953
-4.03937,5.59843,0.876779
-4.03937,5.74016,0.878563
-4.03937,5.88189,0.880308
-4.03937,6.02362,0.882013
-4.03937,6.16535,0.88368
-4.03937,6.30709,0.885308
-4.03937,6.44882,0.8869
-4.03937,6.59055,0.888456
-4.03937,6.73228,0.889976
-4.03937,6.87402,0.891462
-4.03937,7.01575,0.892914
-4.03937,7.15748,0.894333
-4.03937,7.29921,0.895721
-4.03937,7.44094,0.897077
-4.03937,7.58268,0.898404
-4.03937,7.72441,0.8997
-4.03937,7.86614,0.900968
-4.03937,8.00787,0.902208
-4.03937,8.14961,0.903421
-4.03937,8.29134,0.904608
-4.03937,8.43307,0.905768
-4.03937,8.5748,0.906903
-4.03937,8.71654,0.908069
-4.03937,8.85827,0.90909
-4.03937,9,0.909576
-3.89764,-9,0.909081
-3.89764,-8.85827,0.90858
-3.89764,-8.71654,0.907512
-3.89764,-8.5748,0.906325
-3.89764,-8.43307,0.905168
-3.89764,-8.29134,0.903986
-3.89764,-8.14961,0.902776
-3.89764,-8.00787,0.901539
-3.89764,-7.86614,0.900274
-3.89764,-7.72441,0.89898
-3.89764,-7.58268,0.897655
-3.89764,-7.44094,0.8963
-3.89764,-7.29921,0.894913
-3.89764,-7.15748,0.893494
-3.89764,-7.01575,0.89204
-3.89764,-6.87402,0.890553
-3.89764,-6.73228,0.88903
-3.89764,-6.59055,0.88747
-3.89764,-6.44882,0.885873
-3.89764,-6.30709,0.884238
-3.89764,-6.16535,0.882563
-3.89764,-6.02362,0.880848
-3.89764,-5.88189,0.879092
-3.89764,-5.74016,0.877294
-3.89764,-5.59843,0.875452
-3.89764,-5.45669,0.873567
-3.89764,-5.31496,0.871636
-3.89764,-5.17323,0.86966
-3.89764,-5.0315,0.867638
-3.89764,-4.88976,0.865568
-3.89764,-4.74803,0.863451
-3.89764,-4.6063,0.861286
-3.89764,-4.46457,0.859073
-3.89764,-4.32283,0.856812
-3.89764,-4.1811,0.854503
-3.89764,-4.03937,0.852147
-3.89764,-3.89764,0.849744
-3.89764,-3.75591,0.847296
-3.89764,-3.61417,0.844804
-3.89764,-3.47244,0.842271
-3.89764,-3.33071,0.839699
-3.89764,-3.18898,0.837092
-3.89764,-3.04724,0.834454
-3.89764,-2.90551,0.83179
-3.89764,-2.76378,0.829107
-3.89764,-2.62205,0.826411
-3.89764,-2.48031,0.823712
-3.89764,-2.33858,0.821019
-3.89764,-2.19685,0.818343
-3.89764,-2.05512,0.815697
-3.89764,-1.91339,0.813097
-3.89764,-1.77165,0.810557
-3.89764,-1.62992,0.808096
-3.89764,-1.48819,0.805733
-3.89764,-1.34646,0.803488
-3.89764,-1.20472,0.801383
-3.89764,-1.06299,0.799439
-3.89764,-0.92126,0.797679
-3.89764,-0.779528,0.796123
-3.89764,-0.637795,0.794791
-3.89764,-0.496063,0.793703
-3.89764,-0.354331,0.792873
-3.89764,-0.212598,0.792315
-3.89764,-0.0708661,0.792035
-3.89764,0.0708661,0.79204
-3.89764,0.212598,0.792328
-3.89764,0.354331,0.792896
-3.89764,0.496063,0.793735
-3.89764,0.637795,0.794832
-3.89764,0.779528,0.796172
-3.89764,0.92126,0.797736
-3.89764,1.06299,0.799504
-3.89764,1.20472,0.801456
-3.89764,1.34646,0.803569
-3.89764,1.48819,0.80582
-3.89764,1.62992,0.808189
-3.89764,1.77165,0.810656
-3.89764,1.91339,0.813201
-3.89764,2.05512,0.815806
-3.89764,2.19685,0.818455
-3.89764,2.33858,0.821135
-3.89764,2.48031,0.823831
-3.89764,2.62205,0.826533
-3.89764,2.76378,0.829231
-3.89764,2.90551,0.831916
-3.89764,3.04724,0.834581
-3.89764,3.18898,0.837219
-3.89764,3.33071,0.839827
-3.89764,3.47244,0.842399
-3.89764,3.61417,0.844932
-3.89764,3.75591,0.847423
-3.89764,3.89764,0.849871
-3.89764,4.03937,0.852273
-3.89764,4.1811,0.854628
-3.89764,4.32283,0.856936
-3.89764,4.46457,0.859195
-3.89764,4.6063,0.861407
-3.89764,4.74803,0.86357
-3.89764,4.88976,0.865686
-3.89764,5.0315,0.867754
-3.89764,5.17323,0.869774
-3.89764,5.31496,0.871749
-3.89764,5.45669,0.873677
-3.89764,5.59843,0.875561
-3.89764,5.74016,0.877401
-3.89764,5.88189,0.879197
-3.89764,6.02362,0.880952
-3.89764,6.16535,0.882665
-3.89764,6.30709,0.884337
-3.89764,6.44882,0.885971
-3.89764,6.59055,0.887566
-3.89764,6.73228,0.889124
-3.89764,6.87402,0.890645
-3.89764,7.01575,0.892131
-3.89764,7.15748,0.893582
-3.89764,7.29921,0.895
-3.89764,7.44094,0.896386
-3.89764,7.58268,0.897739
-3.89764,7.72441,0.899062
-3.89764,7.86614,0.900355
-3.89764,8.00787,0.901619
-3.89764,8.14961,0.902854
-3.89764,8.29134,0.904062
-3.89764,8.43307,0.905242
-3.89764,8.5748,0.906397
-3.89764,8.71654,0.907578
-3.89764,8.85827,0.908616
-3.89764,9,0.90911
-3.75591,-9,0.908624
-3.75591,-8.85827,0.908116
-3.75591,-8.71654,0.907031
-3.75591,-8.5748,0.905828
-3.75591,-8.43307,0.904651
-3.75591,-8.29134,0.903449
-3.75591,-8.14961,0.902218
-3.75591,-8.00787,0.900959
-3.75591,-7.86614,0.89967
-3.75591,-7.72441,0.898351
-3.75591,-7.58268,0.897001
-3.75591,-7.44094,0.895618
-3.75591,-7.29921,0.894202
-3.75591,-7.15748,0.892752
-3.75591,-7.01575,0.891267
-3.75591,-6.87402,0.889746
-3.75591,-6.73228,0.888187
-3.75591,-6.59055,0.88659
-3.75591,-6.44882,0.884953
-3.75591,-6.30709,0.883276
-3.75591,-6.16535,0.881557
-3.75591,-6.02362,0.879795
-3.75591,-5.88189,0.877989
-3.75591,-5.74016,0.876138
-3.75591,-5.59843,0.874241
-3.75591,-5.45669,0.872297
-3.75591,-5.31496,0.870304
-3.75591,-5.17323,0.868262
-3.75591,-5.0315,0.866169
-3.75591,-4.88976,0.864025
-3.75591,-4.74803,0.86183
-3.75591,-4.6063,0.859581
-3.75591,-4.46457,0.857279
-3.75591,-4.32283,0.854924
-3.75591,-4.1811,0.852515
-3.75591,-4.03937,0.850053
-3.75591,-3.89764,0.847538
-3.75591,-3.75591,0.844971
-3.75591,-3.61417,0.842353
-3.75591,-3.47244,0.839686
-3.75591,-3.33071,0.836973
-3.75591,-3.18898,0.834217
-3.75591,-3.04724,0.831422
-3.75591,-2.90551,0.828592
-3.75591,-2.76378,0.825735
-3.75591,-2.62205,0.822857
-3.75591,-2.48031,0.819967
-3.75591,-2.33858,0.817075
-3.75591,-2.19685,0.814193
-3.75591,-2.05512,0.811336
-3.75591,-1.91339,0.808519
-3.75591,-1.77165,0.805759
-3.75591,-1.62992,0.803076
-3.75591,-1.48819,0.800491
-3.75591,-1.34646,0.798029
-3.75591,-1.20472,0.795712
-3.75591,-1.06299,0.793567
-3.75591,-0.92126,0.791619
-3.75591,-0.779528,0.789893
-3.75591,-0.637795,0.788413
-3.75591,-0.496063,0.787201
-3.75591,-0.354331,0.786275
-3.75591,-0.212598,0.785651
-3.75591,-0.0708661,0.785339
-3.75591,0.0708661,0.785343
-3.75591,0.212598,0.785665
-3.75591,0.354331,0.786299
-3.75591,0.496063,0.787234
-3.75591,0.637795,0.788455
-3.75591,0.779528,0.789944
-3.75591,0.92126,0.791678
-3.75591,1.06299,0.793635
-3.75591,1.20472,0.795788
-3.75591,1.34646,0.798112
-3.75591,1.48819,0.800582
-3.75591,1.62992,0.803173
-3.75591,1.77165,0.805862
-3.75591,1.91339,0.808627
-3.75591,2.05512,0.81145
-3.75591,2.19685,0.814311
-3.75591,2.33858,0.817196
-3.75591,2.48031,0.820091
-3.75591,2.62205,0.822984
-3.75591,2.76378,0.825864
-3.75591,2.90551,0.828723
-3.75591,3.04724,0.831554
-3.75591,3.18898,0.83435
-3.75591,3.33071,0.837107
-3.75591,3.47244,0.83982
-3.75591,3.61417,0.842486
-3.75591,3.75591,0.845103
-3.75591,3.89764,0.84767
-3.75591,4.03937,0.850184
-3.75591,4.1811,0.852645
-3.75591,4.32283,0.855052
-3.75591,4.46457,0.857406
-3.75591,4.6063,0.859706
-3.75591,4.74803,0.861953
-3.75591,4.88976,0.864147
-3.75591,5.0315,0.866289
-3.75591,5.17323,0.868379
-3.75591,5.31496,0.87042
-3.75591,5.45669,0.872411
-3.75591,5.59843,0.874353
-3.75591,5.74016,0.876248
-3.75591,5.88189,0.878097
-3.75591,6.02362,0.879901
-3.75591,6.16535,0.881661
-3.75591,6.30709,0.883378
-3.75591,6.44882,0.885053
-3.75591,6.59055,0.886688
-3.75591,6.73228,0.888283
-3.75591,6.87402,0.88984
-3.75591,7.01575,0.89136
-3.75591,7.15748,0.892843
-3.75591,7.29921,0.894291
-3.75591,7.44094,0.895705
-3.75591,7.58268,0.897086
-3.75591,7.72441,0.898435
-3.75591,7.86614,0.899752
-3.75591,8.00787,0.90104
-3.75591,8.14961,0.902297
-3.75591,8.29134,0.903526
-3.75591,8.43307,0.904727
-3.75591,8.5748,0.905901
-3.75591,8.71654,0.907098
-3.75591,8.85827,0.908153
-3.75591,9,0.908653
-3.61417,-9,0.908178
-3.61417,-8.85827,0.907663
-3.61417,-8.71654,0.906561
-3.61417,-8.5748,0.905343
-3.61417,-8.43307,0.904147
-3.61417,-8.29134,0.902925
-3.61417,-8.14961,0.901673
-3.61417,-8.00787,0.900392
-3.61417,-7.86614,0.89908
-3.61417,-7.72441,0.897736
-3.61417,-7.58268,0.89636
-3.61417,-7.44094,0.89495
-3.61417,-7.29921,0.893505
-3.61417,-7.15748,0.892025
-3.61417,-7.01575,0.890508
-3.61417,-6.87402,0.888953
-3.61417,-6.73228,0.887358
-3.61417,-6.59055,0.885724
-3.61417,-6.44882,0.884047
-3.61417,-6.30709,0.882328
-3.61417,-6.16535,0.880565
-3.61417,-6.02362,0.878756
-3.61417,-5.88189,0.8769
-3.61417,-5.74016,0.874996
-3.61417,-5.59843,0.873043
-3.61417,-5.45669,0.871039
-3.61417,-5.31496,0.868983
-3.61417,-5.17323,0.866874
-3.61417,-5.0315,0.86471
-3.61417,-4.88976,0.862491
-3.61417,-4.74803,0.860215
-3.61417,-4.6063,0.857881
-3.61417,-4.46457,0.855488
-3.61417,-4.32283,0.853037
-3.61417,-4.1811,0.850525
-3.61417,-4.03937,0.847954
-3.61417,-3.89764,0.845323
-3.61417,-3.75591,0.842632
-3.61417,-3.61417,0.839884
-3.61417,-3.47244,0.837078
-3.61417,-3.33071,0.834217
-3.61417,-3.18898,0.831304
-3.61417,-3.04724,0.828343
-3.61417,-2.90551,0.825338
-3.61417,-2.76378,0.822296
-3.61417,-2.62205,0.819223
-3.61417,-2.48031,0.816128
-3.61417,-2.33858,0.813023
-3.61417,-2.19685,0.809919
-3.61417,-2.05512,0.806832
-3.61417,-1.91339,0.803777
-3.61417,-1.77165,0.800775
-3.61417,-1.62992,0.797847
-3.61417,-1.48819,0.795018
-3.61417,-1.34646,0.792312
-3.61417,-1.20472,0.789758
-3.61417,-1.06299,0.787387
-3.61417,-0.92126,0.785226
-3.61417,-0.779528,0.783307
-3.61417,-0.637795,0.781657
-3.61417,-0.496063,0.780303
-3.61417,-0.354331,0.779267
-3.61417,-0.212598,0.778568
-3.61417,-0.0708661,0.778217
-3.61417,0.0708661,0.778222
-3.61417,0.212598,0.778582
-3.61417,0.354331,0.779291
-3.61417,0.496063,0.780336
-3.61417,0.637795,0.7817
-3.61417,0.779528,0.783359
-3.61417,0.92126,0.785287
-3.61417,1.06299,0.787456
-3.61417,1.20472,0.789837
-3.61417,1.34646,0.792398
-3.61417,1.48819,0.795112
-3.61417,1.62992,0.797948
-3.61417,1.77165,0.800883
-3.61417,1.91339,0.803891
-3.61417,2.05512,0.80695
-3.61417,2.19685,0.810043
-3.61417,2.33858,0.81315
-3.61417,2.48031,0.816259
-3.61417,2.62205,0.819356
-3.61417,2.76378,0.822431
-3.61417,2.90551,0.825475
-3.61417,3.04724,0.828481
-3.61417,3.18898,0.831443
-3.61417,3.33071,0.834356
-3.61417,3.47244,0.837216
-3.61417,3.61417,0.840022
-3.61417,3.75591,0.84277
-3.61417,3.89764,0.84546
-3.61417,4.03937,0.84809
-3.61417,4.1811,0.850659
-3.61417,4.32283,0.853169
-3.61417,4.46457,0.855619
-3.61417,4.6063,0.85801
-3.61417,4.74803,0.860342
-3.61417,4.88976,0.862616
-3.61417,5.0315,0.864833
-3.61417,5.17323,0.866995
-3.61417,5.31496,0.869102
-3.61417,5.45669,0.871156
-3.61417,5.59843,0.873158
-3.61417,5.74016,0.875109
-3.61417,5.88189,0.877011
-3.61417,6.02362,0.878864
-3.61417,6.16535,0.880671
-3.61417,6.30709,0.882432
-3.61417,6.44882,0.88415
-3.61417,6.59055,0.885824
-3.61417,6.73228,0.887457
-3.61417,6.87402,0.889049
-3.61417,7.01575,0.890602
-3.61417,7.15748,0.892118
-3.61417,7.29921,0.893596
-3.61417,7.44094,0.895039
-3.61417,7.58268,0.896447
-3.61417,7.72441,0.897821
-3.61417,7.86614,0.899163
-3.61417,8.00787,0.900473
-3.61417,8.14961,0.901753
-3.61417,8.29134,0.903003
-3.61417,8.43307,0.904224
-3.61417,8.5748,0.905417
-3.61417,8.71654,0.906629
-3.61417,8.85827,0.907701
-3.61417,9,0.908208
-3.47244,-9,0.907757
-3.47244,-8.85827,0.907237
-3.47244,-8.71654,0.906114
-3.47244,-8.5748,0.90488
-3.47244,-8.43307,0.903666
-3.47244,-8.29134,0.902424
-3.47244,-8.14961,0.901152
-3.47244,-8.00787,0.899849
-3.47244,-7.86614,0.898515
-3.47244,-7.72441,0.897148
-3.47244,-7.58268,0.895746
-3.47244,-7.44094,0.89431
-3.47244,-7.29921,0.892838
-3.47244,-7.15748,0.891328
-3.47244,-7.01575,0.88978
-3.47244,-6.87402,0.888192
-3.47244,-6.73228,0.886563
-3.47244,-6.59055,0.884892
-3.47244,-6.44882,0.883177
-3.47244,-6.30709,0.881416
-3.47244,-6.16535,0.879609
-3.47244,-6.02362,0.877754
-3.47244,-5.88189,0.875849
-3.47244,-5.74016,0.873894
-3.47244,-5.59843,0.871885
-3.47244,-5.45669,0.869823
-3.47244,-5.31496,0.867704
-3.47244,-5.17323,0.865529
-3.47244,-5.0315,0.863295
-3.47244,-4.88976,0.861
-3.47244,-4.74803,0.858644
-3.47244,-4.6063,0.856225
-3.47244,-4.46457,0.853742
-3.47244,-4.32283,0.851194
-3.47244,-4.1811,0.848579
-3.47244,-4.03937,0.845898
-3.47244,-3.89764,0.84315
-3.47244,-3.75591,0.840334
-3.47244,-3.61417,0.837452
-3.47244,-3.47244,0.834505
-3.47244,-3.33071,0.831493
-3.47244,-3.18898,0.828419
-3.47244,-3.04724,0.825287
-3.47244,-2.90551,0.8221
-3.47244,-2.76378,0.818866
-3.47244,-2.62205,0.815589
-3.47244,-2.48031,0.81228
-3.47244,-2.33858,0.80895
-3.47244,-2.19685,0.80561
-3.47244,-2.05512,0.802276
-3.47244,-1.91339,0.798967
-3.47244,-1.77165,0.795704
-3.47244,-1.62992,0.792509
-3.47244,-1.48819,0.78941
-3.47244,-1.34646,0.786437
-3.47244,-1.20472,0.783621
-3.47244,-1.06299,0.780997
-3.47244,-0.92126,0.778598
-3.47244,-0.779528,0.776461
-3.47244,-0.637795,0.774619
-3.47244,-0.496063,0.773103
-3.47244,-0.354331,0.771942
-3.47244,-0.212598,0.771156
-3.47244,-0.0708661,0.770762
-3.47244,0.0708661,0.770767
-3.47244,0.212598,0.771171
-3.47244,0.354331,0.771966
-3.47244,0.496063,0.773137
-3.47244,0.637795,0.774662
-3.47244,0.779528,0.776514
-3.47244,0.92126,0.778661
-3.47244,1.06299,0.781068
-3.47244,1.20472,0.783702
-3.47244,1.34646,0.786527
-3.47244,1.48819,0.789508
-3.47244,1.62992,0.792614
-3.47244,1.77165,0.795816
-3.47244,1.91339,0.799086
-3.47244,2.05512,0.8024
-3.47244,2.19685,0.805738
-3.47244,2.33858,0.809082
-3.47244,2.48031,0.812417
-3.47244,2.62205,0.815728
-3.47244,2.76378,0.819007
-3.47244,2.90551,0.822243
-3.47244,3.04724,0.825431
-3.47244,3.18898,0.828563
-3.47244,3.33071,0.831637
-3.47244,3.47244,0.834649
-3.47244,3.61417,0.837596
-3.47244,3.75591,0.840477
-3.47244,3.89764,0.843292
-3.47244,4.03937,0.846039
-3.47244,4.1811,0.848718
-3.47244,4.32283,0.851331
-3.47244,4.46457,0.853877
-3.47244,4.6063,0.856359
-3.47244,4.74803,0.858776
-3.47244,4.88976,0.861129
-3.47244,5.0315,0.863422
-3.47244,5.17323,0.865654
-3.47244,5.31496,0.867827
-3.47244,5.45669,0.869943
-3.47244,5.59843,0.872003
-3.47244,5.74016,0.874009
-3.47244,5.88189,0.875963
-3.47244,6.02362,0.877865
-3.47244,6.16535,0.879718
-3.47244,6.30709,0.881523
-3.47244,6.44882,0.883281
-3.47244,6.59055,0.884994
-3.47244,6.73228,0.886663
-3.47244,6.87402,0.88829
-3.47244,7.01575,0.889876
-3.47244,7.15748,0.891422
-3.47244,7.29921,0.89293
-3.47244,7.44094,0.894401
-3.47244,7.58268,0.895835
-3.47244,7.72441,0.897234
-3.47244,7.86614,0.8986
-3.47244,8.00787,0.899933
-3.47244,8.14961,0.901234
-3.47244,8.29134,0.902504
-3.47244,8.43307,0.903744
-3.47244,8.5748,0.904955
-3.47244,8.71654,0.906184
-3.47244,8.85827,0.907275
-3.47244,9,0.907787
-3.33071,-9,0.907333
-3.33071,-8.85827,0.906806
-3.33071,-8.71654,0.905667
-3.33071,-8.5748,0.904418
-3.33071,-8.43307,0.903185
-3.33071,-8.29134,0.901924
-3.33071,-8.14961,0.900632
-3.33071,-8.00787,0.899308
-3.33071,-7.86614,0.89795
-3.33071,-7.72441,0.896559
-3.33071,-7.58268,0.895132
-3.33071,-7.44094,0.89367
-3.33071,-7.29921,0.892169
-3.33071,-7.15748,0.89063
-3.33071,-7.01575,0.88905
-3.33071,-6.87402,0.887429
-3.33071,-6.73228,0.885765
-3.33071,-6.59055,0.884056
-3.33071,-6.44882,0.882302
-3.33071,-6.30709,0.880499
-3.33071,-6.16535,0.878648
-3.33071,-6.02362,0.876746
-3.33071,-5.88189,0.874791
-3.33071,-5.74016,0.872782
-3.33071,-5.59843,0.870717
-3.33071,-5.45669,0.868595
-3.33071,-5.31496,0.866413
-3.33071,-5.17323,0.864169
-3.33071,-5.0315,0.861862
-3.33071,-4.88976,0.85949
-3.33071,-4.74803,0.857052
-3.33071,-4.6063,0.854545
-3.33071,-4.46457,0.851968
-3.33071,-4.32283,0.849319
-3.33071,-4.1811,0.846598
-3.33071,-4.03937,0.843802
-3.33071,-3.89764,0.840932
-3.33071,-3.75591,0.837986
-3.33071,-3.61417,0.834964
-3.33071,-3.47244,0.831868
-3.33071,-3.33071,0.828697
-3.33071,-3.18898,0.825453
-3.33071,-3.04724,0.82214
-3.33071,-2.90551,0.818761
-3.33071,-2.76378,0.815321
-3.33071,-2.62205,0.811827
-3.33071,-2.48031,0.808288
-3.33071,-2.33858,0.804714
-3.33071,-2.19685,0.801119
-3.33071,-2.05512,0.797519
-3.33071,-1.91339,0.793932
-3.33071,-1.77165,0.790381
-3.33071,-1.62992,0.786893
-3.33071,-1.48819,0.783496
-3.33071,-1.34646,0.780225
-3.33071,-1.20472,0.777115
-3.33071,-1.06299,0.774206
-3.33071,-0.92126,0.771538
-3.33071,-0.779528,0.769153
-3.33071,-0.637795,0.767091
-3.33071,-0.496063,0.765391
-3.33071,-0.354331,0.764084
-3.33071,-0.212598,0.763199
-3.33071,-0.0708661,0.762754
-3.33071,0.0708661,0.762759
-3.33071,0.212598,0.763213
-3.33071,0.354331,0.764108
-3.33071,0.496063,0.765424
-3.33071,0.637795,0.767134
-3.33071,0.779528,0.769206
-3.33071,0.92126,0.7716
-3.33071,1.06299,0.774278
-3.33071,1.20472,0.777196
-3.33071,1.34646,0.780315
-3.33071,1.48819,0.783596
-3.33071,1.62992,0.787
-3.33071,1.77165,0.790496
-3.33071,1.91339,0.794054
-3.33071,2.05512,0.797647
-3.33071,2.19685,0.801252
-3.33071,2.33858,0.804852
-3.33071,2.48031,0.80843
-3.33071,2.62205,0.811972
-3.33071,2.76378,0.815468
-3.33071,2.90551,0.818909
-3.33071,3.04724,0.822289
-3.33071,3.18898,0.825603
-3.33071,3.33071,0.828847
-3.33071,3.47244,0.832017
-3.33071,3.61417,0.835113
