x,z,T_00,T_01,T_02,T_03,T_10,T_11,T_12,T_13,T_20,T_21,T_22,T_23,T_30,T_31,T_32,T_33
23,115,-3.65732e-18,-2.85618e-20,4.9614e-18,6.19004e-21,-2.345e-20,6.64634e-19,3.55589e-20,-5.95085e-22,4.97e-18,3.90482e-20,-5.9776e-18,-8.30941e-21,1.0611e-20,-1.28596e-21,-1.24895e-20,7.05013e-19
23,116,-1.59994e-18,-1.38118e-20,2.16048e-18,2.19354e-21,-1.16361e-20,2.84127e-19,1.76733e-20,-2.30113e-22,2.16418e-18,1.91956e-20,-2.59239e-18,-3.03897e-21,4.08516e-21,-5.14167e-22,-4.84535e-21,3.016e-19
23,117,-7.03991e-19,-6.63573e-21,9.42429e-19,7.48121e-22,-5.7166e-21,1.20202e-19,8.64521e-21,-9.12673e-23,9.44012e-19,9.30921e-21,-1.1241e-18,-1.08075e-21,1.55265e-21,-2.05878e-22,-1.85936e-21,1.27685e-19
23,118,-3.13667e-19,-3.21361e-21,4.14077e-19,2.45228e-22,-2.82718e-21,5.03303e-20,4.21622e-21,-3.7257e-23,4.14755e-19,4.5074e-21,-4.89729e-19,-3.75403e-22,5.86536e-22,-8.23805e-23,-7.1171e-22,5.35233e-20
23,119,-1.41828e-19,-1.59215e-21,1.83686e-19,7.69424e-23,-1.43019e-21,2.08478e-20,2.07554e-21,-1.5613e-23,1.83976e-19,2.20426e-21,-2.14875e-19,-1.27973e-22,2.21683e-22,-3.28311e-23,-2.73909e-22,2.22161e-20
23,120,-6.47955e-20,-8.16987e-22,8.20623e-20,2.29187e-23,-7.49312e-22,8.53657e-21,1.04323e-21,-6.656e-24,8.21872e-20,1.10048e-21,-9.47876e-20,-4.30291e-23,8.42683e-23,-1.29811e-23,-1.06604e-22,9.12898e-21
23,121,-2.9657e-20,-4.33048e-22,3.67032e-20,6.35245e-24,-4.04889e-22,3.45291e-21,5.3622e-22,-2.87783e-24,3.67569e-20,5.61707e-22,-4.18393e-20,-1.4369e-23,3.2315e-23,-5.07405e-24,-4.20515e-23,3.7129e-21
23,122,-1.34686e-20,-2.334e-22,1.63125e-20,1.59988e-24,-2.21763e-22,1.37884e-21,2.79376e-22,-1.21772e-24,1.63354e-20,2.90656e-22,-1.83625e-20,-4.76605e-24,1.24995e-23,-1.95442e-24,-1.67824e-23,1.49449e-21
23,123,-6.03727e-21,-1.25128e-22,7.17207e-21,2.88917e-25,-1.20367e-22,5.43223e-22,1.45182e-22,-5.53341e-25,7.18177e-21,1.50119e-22,-7.98091e-21,-1.62574e-24,4.86399e-24,-7.39277e-25,-6.74875e-24,5.95114e-22
23,124,-2.60915e-21,-6.53481e-23,3.05621e-21,4.72125e-26,-6.3436e-23,2.10818e-22,7.39227e-23,-1.99617e-25,3.06023e-21,7.60291e-23,-3.3712e-21,-5.17219e-25,1.8846e-24,-2.74369e-25,-2.69837e-24,2.34189e-22
23,125,-1.13673e-21,-3.19384e-23,1.30893e-21,-7.78449e-26,-3.12021e-23,7.98864e-23,3.54797e-23,-1.48823e-25,1.31056e-21,3.63699e-23,-1.42898e-21,-2.41093e-25,7.11665e-25,-9.56215e-26,-1.07808e-24,9.01245e-23
23,126,-4.02944e-22,-1.21089e-23,4.58711e-22,-3.56248e-26,-1.18738e-23,2.5577e-23,1.3324e-23,-5.53255e-26,4.59255e-22,1.36335e-23,-4.97465e-22,-8.12264e-26,2.2675e-25,-2.80531e-26,-3.63488e-25,2.92452e-23
23,127,-1.96914e-22,-6.90868e-24,2.22477e-22,-4.58143e-26,-6.80772e-24,1.13886e-23,7.35738e-24,-4.56334e-26,2.22725e-22,7.50464e-24,-2.39117e-22,-4.53029e-26,9.05815e-26,-1.01903e-26,-1.57114e-25,1.30501e-23
24,0,-3.40182e-22,-1.93925e-25,3.47027e-22,-3.34108e-25,-4.55135e-25,3.06105e-24,-1.34536e-25,-3.34108e-25,3.47158e-22,2.57829e-25,-3.5205e-22,-3.34108e-25,-2.58098e-25,3.11194e-27,-3.89253e-25,3.38563e-24
24,1,-3.69511e-22,1.41305e-24,3.86567e-22,-2.78951e-25,1.10117e-24,7.46561e-24,-1.66456e-24,-2.78951e-25,3.86746e-22,-1.23215e-24,-3.97787e-22,-2.78951e-25,-3.03049e-25,7.91695e-27,-4.24489e-25,8.56438e-24
24,2,-3.16884e-23,-8.97359e-24,8.79621e-23,1.17684e-25,-9.09231e-24,2.45211e-23,9.30772e-24,1.17684e-25,8.81308e-23,9.41656e-24,-1.21781e-22,1.17684e-25,-1.1106e-25,9.32697e-28,-1.07913e-25,2.81212e-23
24,3,-9.43516e-22,-4.59752e-23,1.10993e-21,8.96836e-26,-4.69045e-23,7.33037e-23,4.58003e-23,8.96836e-26,1.11064e-21,4.71225e-23,-1.21424e-21,8.96836e-26,-9.30281e-25,-2.64744e-26,-1.3487e-24,8.42591e-23
24,4,-3.85998e-21,-1.53871e-22,4.34185e-21,-1.24227e-25,-1.5743e-22,2.15602e-22,1.51602e-22,-1.24227e-25,4.34397e-21,1.56878e-22,-4.65303e-21,-1.24227e-25,-3.60984e-24,-1.03387e-25,-5.3799e-24,2.46136e-22
24,5,-1.21542e-20,-3.78427e-22,1.35232e-20,-4.68941e-25,-3.89372e-22,6.21043e-22,3.70041e-22,-4.68941e-25,1.35291e-20,3.86508e-22,-1.44264e-20,-4.68941e-25,-1.11357e-23,-2.61022e-25,-1.67281e-23,7.04128e-22
24,6,-3.2328e-20,-7.83197e-22,3.61502e-20,-1.57611e-24,-8.12657e-22,1.76283e-21,7.61143e-22,-1.57611e-24,3.61649e-20,8.04969e-22,-3.87091e-20,-1.57611e-24,-2.98452e-23,-4.5474e-25,-4.42806e-23,1.97082e-21
24,7,-8.21846e-20,-1.5254e-21,9.27065e-20,-4.20555e-24,-1.60341e-21,4.93114e-21,1.4681e-21,-4.20555e-24,9.27429e-20,1.58232e-21,-9.98567e-20,-4.20555e-24,-7.8546e-23,-5.91606e-25,-1.14813e-22,5.44005e-21
24,8,-2.01439e-19,-2.5562e-21,2.30103e-19,-1.08222e-23,-2.76042e-21,1.36367e-20,2.40936e-21,-1.08222e-23,2.30192e-19,2.70263e-21,-2.49875e-19,-1.08222e-23,-2.0404e-22,1.42997e-25,-2.93119e-22,1.48648e-20
24,9,-4.87974e-19,-3.8548e-21,5.64853e-19,-2.69319e-23,-4.38351e-21,3.70988e-20,3.47126e-21,-2.69319e-23,5.65069e-19,4.21555e-21,-6.18684e-19,-2.69319e-23,-5.24545e-22,4.14554e-24,-7.40146e-22,4.00015e-20
24,10,-1.16075e-18,-5.5163e-21,1.36295e-18,-6.62205e-23,-6.85422e-21,9.88755e-20,4.51656e-21,-6.62205e-23,1.36345e-18,6.35933e-21,-1.50662e-18,-6.62205e-23,-1.31924e-21,1.86618e-23,-1.82411e-21,1.05579e-19
24,11,-2.69357e-18,-9.37339e-21,3.2149e-18,-1.59999e-22,-1.26736e-20,2.57968e-19,6.7937e-21,-1.59999e-22,3.21604e-18,1.12264e-20,-3.59068e-18,-1.59999e-22,-3.23632e-21,6.38653e-23,-4.36884e-21,2.73301e-19
24,12,-6.1125e-18,-1.79246e-20,7.43173e-18,-3.78363e-22,-2.59038e-20,6.59459e-19,1.1349e-20,-3.78363e-22,7.43417e-18,2.17672e-20,-8.39618e-18,-3.78363e-22,-7.78035e-21,1.98863e-22,-1.02193e-20,6.94754e-19
24,13,-1.37661e-17,-3.26053e-20,1.70452e-17,-8.79127e-22,-5.17367e-20,1.65403e-18,1.5761e-20,-8.79127e-22,1.70504e-17,4.00494e-20,-1.94774e-17,-8.79127e-22,-1.85477e-20,5.83683e-22,-2.37047e-20,1.73601e-18
24,14,-3.10623e-17,-5.18307e-20,3.90729e-17,-2.02754e-21,-9.7571e-20,4.07526e-18,8.19307e-21,-2.02754e-21,3.90838e-17,6.48373e-20,-4.51046e-17,-2.02754e-21,-4.41098e-20,1.63049e-21,-5.50138e-20,4.26557e-18
24,15,-7.00885e-17,-6.18005e-20,8.93279e-17,-4.651e-21,-1.70582e-19,9.87053e-18,-5.14312e-20,-4.651e-21,8.9351e-17,8.03983e-20,-1.04041e-16,-4.651e-21,-1.04397e-19,4.38455e-21,-1.27445e-19,1.0308e-17
24,16,-1.56995e-16,-1.36216e-20,2.02437e-16,-1.05516e-20,-2.6965e-19,2.35111e-17,-2.76956e-19,-1.05516e-20,2.02485e-16,2.7144e-20,-2.37738e-16,-1.05516e-20,-2.44576e-19,1.14524e-20,-2.92647e-19,2.45018e-17
24,17,-3.47158e-16,2.38208e-19,4.52731e-16,-2.35407e-20,-3.56081e-19,5.50856e-17,-9.70334e-19,-2.35407e-20,4.52829e-16,-2.78421e-19,-5.36046e-16,-2.35407e-20,-5.65085e-19,2.92038e-20,-6.6271e-19,5.72909e-17
24,18,-7.56022e-16,1.09258e-18,9.97292e-16,-4.63369e-20,-2.66103e-19,1.26962e-16,-2.90045e-18,-5.12885e-20,9.97483e-16,-1.35063e-18,-1.19072e-15,-5.79991e-20,-1.28065e-18,7.30798e-20,-1.48346e-18,1.31785e-16
24,19,-1.62048e-15,3.54357e-18,2.16294e-15,-1.24396e-19,4.84785e-19,2.87892e-16,-7.90318e-18,-1.08126e-19,2.1633e-15,-4.48708e-18,-2.60474e-15,-9.17833e-20,-2.89473e-18,1.80328e-19,-3.21943e-18,2.98261e-16
24,20,-3.41922e-15,9.96715e-18,4.61916e-15,-4.90019e-19,3.18563e-18,6.42285e-16,-2.02777e-17,-2.19627e-19,4.61979e-15,-1.2867e-17,-5.61193e-15,6.24778e-20,-6.61354e-18,4.38379e-19,-6.69022e-18,6.64155e-16
24,21,-7.10529e-15,2.60771e-17,9.71676e-15,-1.72245e-18,1.12671e-17,1.41001e-15,-5.02539e-17,-3.05691e-19,9.71778e-15,-3.44255e-17,-1.19117e-14,7.24244e-19,-1.50559e-17,1.17087e-18,-1.36275e-17,1.45517e-15
24,22,-1.45451e-14,6.98047e-17,2.01371e-14,-3.55065e-19,3.79386e-17,3.04628e-15,-1.28006e-16,-1.82375e-20,2.01385e-14,-9.47101e-17,-2.4912e-14,-4.37619e-18,-2.89567e-17,3.24619e-18,-3.44082e-17,3.13689e-15
24,23,-2.9338e-14,1.89289e-16,4.11211e-14,1.99358e-17,1.21721e-16,6.47702e-15,-3.32424e-16,3.19177e-18,4.11226e-14,-2.6342e-16,-5.1343e-14,-4.17229e-17,-4.05218e-17,1.03026e-17,-1.03616e-16,6.65578e-15
24,24,-5.82844e-14,5.32574e-16,8.27095e-14,1.37393e-16,3.91422e-16,1.35456e-14,-8.96463e-16,9.2128e-18,8.27092e-14,-7.55612e-16,-1.04233e-13,-2.2988e-16,1.15193e-17,2.44912e-17,-3.55452e-16,1.38905e-14
24,25,-1.14076e-13,1.36101e-15,1.63885e-13,4.72521e-16,1.07057e-15,2.7865e-14,-2.23993e-15,3.98508e-17,1.63878e-13,-1.9568e-15,-2.08472e-13,-7.55668e-16,2.14324e-16,7.20892e-17,-1.00656e-15,2.85386e-14
24,26,-2.1925e-13,3.43956e-15,3.18856e-13,1.48905e-15,2.85321e-15,5.6163e-14,-5.5556e-15,2.77587e-17,3.18828e-13,-4.99722e-15,-4.09367e-13,-2.31852e-15,9.6944e-16,9.45033e-17,-2.81016e-15,5.7439e-14
24,27,-4.14672e-13,7.19888e-15,6.10379e-13,3.14335e-15,6.03588e-15,1.11333e-13,-1.16227e-14,2.61523e-16,6.10298e-13,-1.05409e-14,-7.91004e-13,-4.88936e-15,2.11494e-15,3.96105e-16,-5.83649e-15,1.13788e-13
24,28,-7.71462e-13,1.69126e-14,1.14966e-12,8.12035e-15,1.46396e-14,2.16423e-13,-2.71038e-14,-4.10841e-16,1.14945e-12,-2.50408e-14,-1.50368e-12,-1.25679e-14,6.1177e-15,-1.40449e-16,-1.43606e-14,2.21012e-13
24,29,-1.42821e-12,2.81703e-14,2.1544e-12,1.10354e-14,2.37549e-14,4.20806e-13,-4.58266e-14,2.41513e-15,2.15389e-12,-4.1917e-14,-2.84601e-12,-1.73066e-14,7.1518e-15,2.94687e-15,-2.06844e-14,4.29045e-13
24,30,-2.57633e-12,7.29065e-14,3.93509e-12,3.49829e-14,6.45251e-14,7.86285e-13,-1.17465e-13,-7.3407e-15,3.93394e-12,-1.10229e-13,-5.24366e-12,-5.47338e-14,2.76515e-14,-6.29065e-15,-6.09193e-14,8.0349e-13
24,31,-4.66984e-12,7.42058e-14,7.21645e-12,1.41548e-14,5.83389e-14,1.51299e-12,-1.24929e-13,2.61815e-14,7.21394e-12,-1.1157e-13,-9.72346e-12,-2.33976e-14,2.59037e-16,2.81526e-14,-3.47855e-14,1.53245e-12
24,32,-8.0233e-12,2.93757e-13,1.25569e-11,1.47479e-13,2.65e-13,2.62968e-12,-4.76241e-13,-7.25897e-14,1.25517e-11,-4.52661e-13,-1.70334e-11,-2.33082e-13,1.22502e-13,-6.87998e-14,-2.52872e-13,2.70459e-12
24,33,-1.42963e-11,1.66469e-13,2.26199e-11,-2.64426e-14,1.13305e-13,5.07572e-12,-3.01003e-13,1.49137e-13,2.26091e-11,-2.58481e-13,-3.10839e-11,3.29064e-14,-7.28554e-14,1.55942e-13,-2.81058e-15,5.09796e-12
24,34,-2.40543e-11,3.72654e-13,3.85497e-11,7.05207e-14,2.78625e-13,8.83146e-12,-6.17256e-13,8.5681e-14,3.85285e-11,-5.44175e-13,-5.34426e-11,-9.84722e-14,-1.11898e-14,9.81212e-14,-1.59113e-13,8.85041e-12
24,35,-3.67489e-11,4.2522e-12,5.96327e-11,2.54576e-12,4.09778e-12,1.14962e-11,-6.99057e-12,-2.53292e-12,5.95949e-11,-6.87361e-12,-8.21834e-11,-4.15328e-12,2.41445e-12,-2.50964e-12,-4.24697e-12,1.35603e-11
24,36,-7.58382e-11,-7.96272e-12,1.24262e-10,-5.9143e-12,-8.27465e-12,3.71663e-11,1.29761e-11,7.4445e-12,1.24179e-10,1.32056e-11,-1.78959e-10,9.73359e-12,-6.1896e-12,7.48131e-12,9.54087e-12,3.11266e-11
24,37,-7.70331e-11,3.30001e-11,1.2782e-10,2.02635e-11,3.26156e-11,5.39825e-12,-5.48464e-11,-2.38776e-11,1.27712e-10,-5.45696e-11,-1.69887e-10,-3.36294e-11,1.99506e-11,-2.38058e-11,-3.38346e-11,2.90123e-11
24,38,-1.10768e-10,6.785e-11,1.85946e-10,4.03102e-11,6.72494e-11,-7.93321e-12,-1.14041e-10,-4.78519e-11,1.85767e-10,-1.13619e-10,-2.42507e-10,-6.76986e-11,3.98299e-11,-4.77314e-11,-6.79998e-11,4.35433e-11
24,39,-1.72227e-10,1.1254e-10,2.92436e-10,6.41046e-11,1.11564e-10,-1.61648e-11,-1.91355e-10,-7.61215e-11,2.92126e-10,-1.90689e-10,-3.84093e-10,-1.08923e-10,6.33241e-11,-7.59264e-11,-1.09394e-10,7.28448e-11
24,40,-2.6451e-10,1.82266e-10,4.54066e-10,9.92812e-11,1.80706e-10,-2.98616e-11,-3.13509e-10,-1.17859e-10,4.53542e-10,-3.12474e-10,-6.01062e-10,-1.70663e-10,9.8031e-11,-1.17549e-10,-1.71389e-10,1.20243e-10
24,41,-4.01374e-10,2.88105e-10,6.96429e-10,1.4986e-10,2.85647e-10,-5.06703e-11,-5.01142e-10,-1.77718e-10,6.95556e-10,-4.99558e-10,-9.30121e-10,-2.60525e-10,1.47885e-10,-1.77235e-10,-2.61626e-10,1.9545e-10
24,42,-6.00509e-10,4.45934e-10,1.0529e-09,2.21094e-10,4.42124e-10,-8.17977e-11,-7.84229e-10,-2.61796e-10,1.05148e-09,-7.81847e-10,-1.41945e-09,-3.88619e-10,2.18025e-10,-2.61055e-10,-3.90261e-10,3.11968e-10
24,43,-8.84011e-10,6.75981e-10,1.56584e-09,3.18814e-10,6.70187e-10,-1.27123e-10,-1.20159e-09,-3.768e-10,1.56356e-09,-1.19808e-09,-2.13122e-09,-5.66432e-10,3.14132e-10,-3.75688e-10,-5.68833e-10,4.87866e-10
24,44,-1.27787e-09,1.00384e-09,2.28604e-09,4.4933e-10,9.95208e-10,-1.9204e-10,-1.80309e-09,-5.29978e-10,2.28248e-09,-1.79802e-09,-3.14108e-09,-8.06706e-10,4.42332e-10,-5.28344e-10,-8.10141e-10,7.46222e-10
24,45,-1.81354e-09,1.46065e-09,3.27589e-09,6.1891e-10,1.44806e-09,-2.82447e-10,-2.65034e-09,-7.28428e-10,3.27045e-09,-2.64319e-09,-4.54355e-09,-1.1225e-09,6.08667e-10,-7.26079e-10,-1.1273e-09,1.11652e-09
24,46,-2.52824e-09,2.08283e-09,4.61016e-09,8.33067e-10,2.06484e-09,-4.04086e-10,-3.81657e-09,-9.78237e-10,4.60204e-09,-3.8067e-09,-6.45376e-09,-1.52582e-09,8.18377e-10,-9.74933e-10,-1.53239e-09,1.63514e-09
24,47,-3.46275e-09,2.91077e-09,6.37207e-09,1.09552e-09,2.88558e-09,-5.62568e-10,-5.38443e-09,-1.28331e-09,6.36021e-09,-5.3711e-09,-9.002e-09,-2.02561e-09,1.07488e-09,-1.27876e-09,-2.03439e-09,2.3442e-09
24,48,-4.65864e-09,3.98678e-09,8.64821e-09,1.40705e-09,3.95225e-09,-7.63053e-10,-7.44226e-09,-1.64406e-09,8.63127e-09,-7.42467e-09,-1.23266e-08,-2.62535e-09,1.37865e-09,-1.63793e-09,-2.63681e-09,3.28966e-09
24,49,-6.15546e-09,5.35218e-09,1.15232e-08,1.76433e-09,5.30586e-09,-1.00937e-09,-1.00784e-08,-2.05612e-09,1.14996e-08,-1.00557e-08,-1.65662e-08,-3.32062e-09,1.72607e-09,-2.04806e-09,-3.33524e-09,4.5187e-09
24,50,-7.98729e-09,7.04331e-09,1.50725e-08,2.15887e-09,6.9825e-09,-1.30306e-09,-1.33729e-08,-2.5092e-09,1.50403e-08,-1.33444e-08,-2.18483e-08,-4.09676e-09,2.10843e-09,-2.49883e-09,-4.11493e-09,6.07603e-09
24,51,-1.01784e-08,9.08667e-09,1.93535e-08,2.57633e-09,9.00858e-09,-1.6425e-09,-1.73881e-08,-2.98628e-09,1.93104e-08,-1.7353e-08,-2.82752e-08,-4.927e-09,2.51125e-09,-2.97326e-09,-4.94904e-09,7.99876e-09
24,52,-1.27368e-08,1.14937e-08,2.43919e-08,2.9962e-09,1.13956e-08,-2.02327e-09,-2.21563e-08,-3.46353e-09,2.43358e-08,-2.21143e-08,-3.59022e-08,-5.77172e-09,2.91407e-09,-3.44757e-09,-5.79775e-09,1.03097e-08
24,53,-1.56489e-08,1.42557e-08,3.01696e-08,3.39238e-09,1.41353e-08,-2.43876e-09,-2.76694e-08,-3.91094e-09,3.00982e-08,-2.76204e-08,-4.47162e-08,-6.57908e-09,3.29103e-09,-3.89188e-09,-6.60901e-09,1.30102e-08
24,54,-1.88757e-08,1.73394e-08,3.66174e-08,3.73448e-09,1.7195e-08,-2.87957e-09,-3.38683e-08,-4.29394e-09,3.65286e-08,-3.38127e-08,-5.46228e-08,-7.28748e-09,3.61226e-09,-4.27178e-09,-7.32091e-09,1.60752e-08
24,55,-2.23521e-08,2.06835e-08,4.36093e-08,3.98992e-09,2.05144e-08,-3.33327e-09,-4.06348e-08,-4.57583e-09,4.35015e-08,-4.05735e-08,-6.5436e-08,-7.82967e-09,3.84587e-09,-4.55077e-09,-7.86594e-09,1.9449e-08
24,56,-2.5984e-08,2.41997e-08,5.09586e-08,4.12695e-09,2.40063e-08,-3.78714e-09,-4.77921e-08,-4.72114e-09,5.08309e-08,-4.77264e-08,-7.6869e-08,-8.13899e-09,3.96104e-09,-4.69365e-09,-8.17715e-09,2.30425e-08
24,57,-2.96482e-08,2.7775e-08,5.84153e-08,4.11806e-09,2.75591e-08,-4.23179e-09,-5.51086e-08,-4.6995e-09,5.82675e-08,-5.50405e-08,-8.85284e-08,-8.15655e-09,3.93141e-09,-4.67029e-09,-8.19542e-09,2.67326e-08
24,58,-3.3195e-08,3.12703e-08,6.56709e-08,3.9429e-09,3.10354e-08,-4.6604e-09,-6.22955e-08,-4.48893e-09,6.55042e-08,-6.22273e-08,-9.99214e-08,-7.83767e-09,3.7379e-09,-4.45899e-09,-7.87592e-09,3.0364e-08
24,59,-3.64643e-08,3.453e-08,7.23915e-08,3.59131e-09,3.42808e-08,-5.06433e-09,-6.90261e-08,-4.07912e-09,7.22081e-08,-6.89604e-08,-1.1051e-07,-7.15861e-09,3.37158e-09,-4.04963e-09,-7.19488e-09,3.37636e-08
24,60,-3.93076e-08,3.74013e-08,7.82633e-08,3.06623e-09,3.71438e-08,-5.43028e-09,-7.49764e-08,-3.47421e-09,7.80665e-08,-7.49157e-08,-1.19783e-07,-6.12293e-09,2.83643e-09,-3.44645e-09,-6.15593e-09,3.67624e-08
24,61,-4.15973e-08,3.97456e-08,8.30127e-08,2.38463e-09,3.94864e-08,-5.74199e-09,-7.98495e-08,-2.69377e-09,8.28069e-08,-7.97961e-08,-1.27294e-07,-4.76391e-09,2.15019e-09,-2.66903e-09,-4.79256e-09,3.92079e-08
24,62,-4.32191e-08,4.14434e-08,8.63939e-08,1.57651e-09,4.11896e-08,-5.98981e-09,-8.33881e-08,-1.77177e-09,8.61842e-08,-8.3344e-08,-1.32639e-07,-3.14267e-09,1.34326e-09,-1.75122e-09,-3.16622e-09,4.09643e-08
24,63,-4.40788e-08,4.24037e-08,8.82046e-08,6.82688e-10,4.2162e-08,-6.17214e-09,-8.53957e-08,-7.54115e-10,8.79965e-08,-8.53622e-08,-1.35485e-07,-1.34351e-09,4.56449e-10,-7.38719e-10,-1.36161e-09,4.19228e-08
24,64,-4.4128e-08,4.25732e-08,8.8339e-08,-2.48534e-10,4.23498e-08,-6.28334e-09,-8.57567e-08,3.04958e-10,8.81379e-08,-8.57344e-08,-1.35659e-07,5.33007e-10,-4.62335e-10,3.14544e-10,5.20317e-10,4.20242e-08
24,65,-4.33685e-08,4.19416e-08,8.67979e-08,-1.16544e-09,4.17414e-08,-6.31385e-09,-8.44485e-08,1.3475e-09,8.66088e-08,-8.44373e-08,-1.33164e-07,2.37897e-09,-1.3622e-09,1.35101e-09,2.37128e-09,4.1265e-08
24,66,-4.18377e-08,4.05431e-08,8.36605e-08,-2.01755e-09,4.03693e-08,-6.26151e-09,-8.15445e-08,2.31707e-09,8.34877e-08,-8.15435e-08,-1.28135e-07,4.08925e-09,-2.19378e-09,2.31463e-09,4.08583e-09,3.96882e-08
24,67,-3.96073e-08,3.84537e-08,7.908e-08,-2.76021e-09,3.83081e-08,-6.13127e-09,-7.72085e-08,3.16369e-09,7.89266e-08,-7.72163e-08,-1.20826e-07,5.57136e-09,-2.91368e-09,3.15581e-09,5.57128e-09,3.73803e-08
24,68,-3.67892e-08,3.57845e-08,7.32954e-08,-3.3585e-09,3.56672e-08,-5.92621e-09,-7.16791e-08,3.84803e-09,7.31634e-08,-7.16938e-08,-1.11634e-07,6.75382e-09,-3.48831e-09,3.83554e-09,6.75607e-09,3.44716e-08
24,69,-3.35265e-08,3.26721e-08,6.66096e-08,-3.7899e-09,3.25816e-08,-5.64806e-09,-6.52483e-08,4.34438e-09,6.64995e-08,-6.5268e-08,-1.01056e-07,7.59171e-09,-3.8964e-09,4.32834e-09,7.5953e-09,3.11232e-08
24,70,-2.99732e-08,2.92659e-08,5.93484e-08,-4.04534e-09,2.91997e-08,-5.30289e-09,-5.82346e-08,4.64201e-09,5.92597e-08,-5.82571e-08,-8.96237e-08,8.06877e-09,-4.12993e-09,4.62358e-09,8.07286e-09,2.7508e-08
24,71,-2.62869e-08,2.57171e-08,5.18421e-08,-4.12888e-09,2.56718e-08,-4.89864e-09,-5.0957e-08,4.74476e-09,5.17732e-08,-5.09805e-08,-7.787e-08,8.1964e-09,-4.19379e-09,4.72513e-09,8.20031e-09,2.37981e-08
24,72,-2.262e-08,2.21678e-08,4.44062e-08,-4.0562e-09,2.21396e-08,-4.44353e-09,-4.37129e-08,4.66944e-09,4.4355e-08,-4.3736e-08,-6.62988e-08,8.0099e-09,-4.10414e-09,4.64971e-09,8.01319e-09,2.01537e-08
24,73,-1.91026e-08,1.87424e-08,3.7308e-08,-3.85189e-09,1.87273e-08,-3.95077e-09,-3.67595e-08,4.44311e-09,3.72716e-08,-3.67809e-08,-5.53293e-08,7.56267e-09,-3.88583e-09,4.42418e-09,7.56511e-09,1.67079e-08
24,74,-1.5833e-08,1.55414e-08,3.0746e-08,-3.54626e-09,1.5536e-08,-3.43974e-09,-3.03008e-08,4.09951e-09,3.07217e-08,-3.03197e-08,-4.52653e-08,6.91899e-09,-3.56911e-09,4.08208e-09,6.92052e-09,1.35586e-08
24,75,-1.28785e-08,1.26382e-08,2.4853e-08,-3.17187e-09,1.26392e-08,-2.93161e-09,-2.44813e-08,3.67528e-09,2.48378e-08,-2.44975e-08,-3.63009e-08,6.14667e-09,-3.18632e-09,3.6598e-09,6.14736e-09,1.07687e-08
24,76,-1.02789e-08,1.00779e-08,1.97028e-08,-2.76038e-09,1.00828e-08,-2.44527e-09,-1.93858e-08,3.20634e-09,1.96945e-08,-1.93991e-08,-2.85352e-08,5.31049e-09,-2.76876e-09,3.19306e-09,5.3105e-09,8.36876e-09
24,77,-8.04958e-09,7.87957e-09,1.53185e-08,-2.34006e-09,7.88642e-09,-1.99553e-09,-1.50443e-08,2.72503e-09,1.53148e-08,-1.50549e-08,-2.19858e-08,4.46715e-09,-2.34426e-09,2.71398e-09,4.46665e-09,6.36241e-09
24,78,-6.16805e-09,6.0366e-09,1.1649e-08,-1.93358e-09,6.04396e-09,-1.59939e-09,-1.14347e-08,2.25715e-09,1.16483e-08,-1.14428e-08,-1.65571e-08,3.66121e-09,-1.93514e-09,2.24823e-09,3.66038e-09,4.72121e-09
24,79,-4.62707e-09,4.53255e-09,8.66874e-09,-1.55849e-09,4.53953e-09,-1.25725e-09,-8.51423e-09,1.82361e-09,8.66972e-09,-8.52024e-09,-1.21928e-08,2.9258e-09,-1.5585e-09,1.81662e-09,2.92481e-09,3.41942e-09
24,80,-3.4172e-09,3.33804e-09,6.34802e-09,-1.2265e-09,3.34417e-09,-9.6053e-10,-6.21556e-09,1.43886e-09,6.34982e-09,-6.21989e-09,-8.83369e-09,2.28192e-09,-1.2257e-09,1.43352e-09,2.28092e-09,2.42759e-09
24,81,-2.47824e-09,2.40977e-09,4.5632e-09,-9.4263e-10,2.41486e-09,-7.16039e-10,-4.44615e-09,1.10872e-09,4.56526e-09,-4.44919e-09,-6.28035e-09,1.7374e-09,-9.41505e-10,1.10475e-09,1.73647e-09,1.68562e-09
24,82,-1.76407e-09,1.70495e-09,3.21855e-09,-7.07693e-10,1.70899e-09,-5.21134e-10,-3.11591e-09,8.34516e-10,3.22051e-09,-3.11798e-09,-4.37963e-09,1.29175e-09,-7.06536e-10,8.31638e-10,1.29094e-09,1.14393e-09
24,83,-1.23251e-09,1.18212e-09,2.22752e-09,-5.19158e-10,1.18519e-09,-3.7026e-10,-2.13922e-09,6.13718e-10,2.22922e-09,-2.1406e-09,-2.99598e-09,9.38131e-10,-5.18122e-10,6.11683e-10,9.37467e-10,7.58509e-10
24,84,-8.45262e-10,8.03097e-10,1.51286e-09,-3.72197e-10,8.05353e-10,-2.56717e-10,-1.43863e-09,4.41046e-10,1.51424e-09,-1.43951e-09,-2.01078e-09,6.65637e-10,-3.71346e-10,4.39641e-10,6.65114e-10,4.91247e-10
24,85,-5.68943e-10,5.34636e-10,1.00825e-09,-2.60858e-10,5.36241e-10,-1.73768e-10,-9.47776e-10,3.09824e-10,1.0093e-09,-9.48326e-10,-1.32405e-09,4.61582e-10,-2.602e-10,3.08878e-10,4.61186e-10,3.10607e-10
