x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
-1.2381,-3.90476,-0.019361,-0.00597847,0.0179689,-0.00482599,-0.0250912,-0.0171771,0.0179238,-0.0177614,-0.000547012,0.0148534,0.00173003,0.0107972,0.00166995,0.00611792,0.0102745,0.0118043,0.0100899,-0.01255,-0.0808604,-0.00153954,0.0343667,9.62827e-05,-0.0914211,-0.00241944,0.0346708,-0.00136754,0.0259627
-1.2381,-3.71429,-0.0209905,-0.00701146,0.0203421,-0.0055492,-0.0277377,-0.0190741,0.020295,-0.0197487,-0.00169918,0.0170068,0.002041,0.0114753,0.00196782,0.00701177,0.0117407,0.012711,0.0115042,-0.0142918,-0.0851843,-0.00181217,0.0377533,0.000122588,-0.0973815,-0.0026923,0.0381494,-0.00137082,0.0261173
-1.2381,-3.52381,-0.0227365,-0.00826139,0.0230865,-0.00639239,-0.0307189,-0.0212148,0.0230411,-0.0219894,-0.00325086,0.0195224,0.002425,0.0121213,0.00233578,0.00807147,0.0134905,0.0136479,0.0131852,-0.0162944,-0.0897023,-0.00214448,0.0415162,0.000146917,-0.103843,-0.00301327,0.0420364,-0.00134301,0.0260384
-1.2381,-3.33333,-0.0245868,-0.00977995,0.0262604,-0.00737309,-0.0340761,-0.0236271,0.0262239,-0.0245083,-0.00533031,0.0224606,0.0029037,0.0126943,0.00279499,0.00933308,0.015593,0.0145933,0.0151959,-0.0185867,-0.0943881,-0.002552,0.045686,0.000162688,-0.110842,-0.00339501,0.0463752,-0.00127129,0.025656
-1.2381,-3.14286,-0.0265164,-0.0116316,0.0299277,-0.0085085,-0.0378529,-0.026338,0.0299136,-0.0273256,-0.00810738,0.0258871,0.00350675,0.0131358,0.00337465,0.0108411,0.0181374,0.0155149,0.0176168,-0.0211914,-0.099201,-0.00305494,0.0502875,0.000157611,-0.118417,-0.0038544,0.0512083,-0.00113864,0.0248857
-1.2381,-2.95238,-0.0284821,-0.0138963,0.034155,-0.00981305,-0.0420927,-0.0293711,0.0341874,-0.0304509,-0.011807,0.0298699,0.00427532,0.0133639,0.00411568,0.0126505,0.0212393,0.0163661,0.0205516,-0.0241172,-0.104082,-0.0036798,0.0553334,0.000109541,-0.126599,-0.00441391,0.0565738,-0.00092274,0.0236281
-1.2381,-2.7619,-0.0304129,-0.0166721,0.0390058,-0.011294,-0.046836,-0.0327423,0.0391275,-0.0338739,-0.0167262,0.0344723,0.0052676,0.0132673,0.00507658,0.0148281,0.0250497,0.0170832,0.0241348,-0.0273452,-0.108949,-0.00446163,0.0608157,-2.05179e-05,-0.135414,-0.00510319,0.0624998,-0.000594975,0.0217698
-1.2381,-2.57143,-0.0321983,-0.0200771,0.0445306,-0.0129444,-0.0521155,-0.0364524,0.0448171,-0.037549,-0.0232563,0.0397413,0.00656745,0.0126992,0.00634256,0.0174553,0.0297661,0.0175838,0.0285409,-0.0308067,-0.113697,-0.00544702,0.0666929,-0.000300082,-0.144877,-0.00596036,0.0689956,-0.000119553,0.01919
-1.2381,-2.38095,-0.0336713,-0.0242492,0.050749,-0.014731,-0.0579505,-0.0404784,0.0513319,-0.0413715,-0.0319091,0.0456878,0.00829815,0.0114754,0.0080403,0.0206284,0.0356475,0.0177699,0.0339978,-0.0343495,-0.118202,-0.00669852,0.0728722,-0.000844488,-0.154982,-0.00703213,0.0760383,0.000546408,0.0157747
-1.2381,-2.19048,-0.0345847,-0.0293417,0.0576183,-0.0165779,-0.0643401,-0.0447599,0.0587269,-0.0451426,-0.0433484,0.0522563,0.0106456,0.00938131,0.0103625,0.024458,0.0430322,0.0175409,0.0408023,-0.0376864,-0.12233,-0.00829962,0.0791865,-0.00184757,-0.165702,-0.00836937,0.083555,0.00145101,0.0114457
-1.2381,-2,-0.0345804,-0.0355082,0.0649868,-0.0183419,-0.0712577,-0.0491807,0.0670178,-0.0485136,-0.0584287,0.0592843,0.0138956,0.00620329,0.0136075,0.0290641,0.0523565,0.0168308,0.0493386,-0.0403216,-0.125981,-0.0103649,0.0853681,-0.00363198,-0.17697,-0.0100158,0.0913935,0.00264112,0.00622146
-1.2381,-1.80952,-0.0331472,-0.0428746,0.0724831,-0.0197909,-0.0786592,-0.0535626,0.0761179,-0.0509312,-0.0782178,0.0664445,0.0185083,0.00179171,0.0182537,0.0345615,0.0641799,0.0156745,0.0601024,-0.0414531,-0.129159,-0.0130312,0.0910369,-0.0067092,-0.18867,-0.0119609,0.0993076,0.00415257,0.000308501
-1.2381,-1.61905,-0.0295915,-0.0514582,0.0794941,-0.0205536,-0.0864854,-0.0575869,0.0858828,-0.0514712,-0.104047,0.0732575,0.0252,-0.0037582,0.0250547,0.0410308,0.0791435,0.0143674,0.0736823,-0.0399318,-0.132179,-0.0165297,0.0957193,-0.0119226,-0.200588,-0.0141084,0.106888,0.00597168,-0.00560181
-1.2381,-1.42857,-0.022992,-0.0611395,0.0843394,-0.02027,-0.0948445,-0.0610548,0.0953938,-0.0490813,-0.137462,0.0789646,0.0353049,-0.00975224,0.0353426,0.0484396,0.0980801,0.0138263,0.0908293,-0.0337317,-0.135831,-0.0208783,0.0989392,-0.0203105,-0.212408,-0.0159373,0.113661,0.00803682,-0.0105155
-1.2381,-1.2381,-0.0123622,-0.0710316,0.0863353,-0.0180922,-0.103765,-0.0627438,0.104928,-0.0412409,-0.179818,0.0834813,0.0505061,-0.0154591,0.0509574,0.0566301,0.121152,0.0147711,0.111891,-0.022792,-0.142039,-0.0268711,0.101718,-0.0339708,-0.223441,-0.0166916,0.119974,0.0100624,-0.00998279
-1.2381,-1.04762,0.00237863,-0.0810062,0.0762728,-0.0154179,-0.115092,-0.0649536,0.107126,-0.0290787,-0.232668,0.0865167,0.0756395,-0.012431,0.0762486,0.0644648,0.149604,0.0256104,0.137765,0.0011907,-0.155637,-0.0324537,0.1018,-0.052735,-0.23249,-0.0140091,0.122135,0.0112378,-0.00524674
-1.2381,-0.857143,0.0227797,-0.0840579,0.0671559,-0.00776598,-0.127745,-0.0578492,0.113872,-0.00244,-0.293811,0.094801,0.111369,-0.0171139,0.113002,0.0730373,0.176077,0.028545,0.16277,0.0216427,-0.175054,-0.0407598,0.126266,-0.080302,-0.237811,-0.0031504,0.144475,0.0125644,0.0230679
-1.2381,-0.666667,0.0237964,-0.0905249,0.00551169,-0.0139192,-0.154889,-0.0636458,0.0754291,0.0159584,-0.337934,0.118638,0.179362,0.0346104,0.179631,0.0703728,0.209425,0.0864199,0.194043,0.0404113,-0.225556,-0.0489054,0.13728,-0.112052,-0.230279,0.0142335,0.144877,0.00456581,0.0674435
-1.2381,-0.47619,0.0549393,-0.0516017,-0.0450928,0.00999336,-0.175906,-0.040542,0.0311469,0.0483046,-0.419508,0.182071,0.241125,0.0812329,0.241372,0.0856648,0.195234,0.127864,0.179043,0.0665299,-0.256553,-0.0384478,0.23286,-0.120524,-0.218147,0.0588978,0.203877,-0.00243954,0.108341
-1.2381,-0.285714,0.112468,-0.0553607,0.00476213,-0.0339646,-0.236985,-0.0191562,0.0910405,0.0750322,-0.428598,0.143091,0.410123,0.0415127,0.405921,0.061084,0.148808,0.0910474,0.145493,0.0856233,-0.190461,-0.0420782,0.375131,-0.11263,-0.135663,0.100048,0.309389,-0.0144257,0.117673
-1.2381,-0.0952381,0.225497,-0.057305,0.0054861,-0.0802181,-0.244842,0.0238487,0.0197694,0.0406913,-0.398621,0.092544,0.435862,-0.0425127,0.426804,0.00236017,0.0805738,-0.0474758,0.0589154,-0.021446,0.00136411,-0.00954612,0.525528,-0.0356362,-0.0931929,0.133611,0.421928,-0.0311155,0.0536558
-1.2381,0.0952381,0.225497,-0.057305,-0.0054861,-0.0802181,-0.244842,-0.0238487,-0.0197694,-0.0406913,-0.398621,0.092544,0.435862,0.0425127,0.426804,0.00236017,-0.0805738,0.0474758,-0.0589154,-0.021446,-0.00136411,0.00954612,0.525528,0.0356362,0.0931929,0.133611,0.421928,-0.0311155,-0.0536558
-1.2381,0.285714,0.112468,-0.0553607,-0.00476213,-0.0339646,-0.236985,0.0191562,-0.0910405,-0.0750322,-0.428598,0.143091,0.410123,-0.0415127,0.405921,0.061084,-0.148808,-0.0910474,-0.145493,0.0856233,0.190461,0.0420782,0.375131,0.11263,0.135663,0.100048,0.309389,-0.0144257,-0.117673
-1.2381,0.47619,0.0549393,-0.0516017,0.0450928,0.00999336,-0.175906,0.040542,-0.0311469,-0.0483046,-0.419508,0.182071,0.241125,-0.0812329,0.241372,0.0856648,-0.195234,-0.127864,-0.179043,0.0665299,0.256553,0.0384478,0.23286,0.120524,0.218147,0.0588978,0.203877,-0.00243954,-0.108341
-1.2381,0.666667,0.0237964,-0.0905249,-0.00551169,-0.0139192,-0.154889,0.0636458,-0.0754291,-0.0159584,-0.337934,0.118638,0.179362,-0.0346104,0.179631,0.0703728,-0.209425,-0.0864199,-0.194043,0.0404113,0.225556,0.0489054,0.13728,0.112052,0.230279,0.0142335,0.144877,0.00456581,-0.0674435
-1.2381,0.857143,0.0227797,-0.0840579,-0.0671559,-0.00776598,-0.127745,0.0578492,-0.113872,0.00244,-0.293811,0.094801,0.111369,0.0171139,0.113002,0.0730373,-0.176077,-0.028545,-0.16277,0.0216427,0.175054,0.0407598,0.126266,0.080302,0.237811,-0.0031504,0.144475,0.0125644,-0.0230679
-1.2381,1.04762,0.00237863,-0.0810062,-0.0762728,-0.0154179,-0.115092,0.0649536,-0.107126,0.0290787,-0.232668,0.0865167,0.0756395,0.012431,0.0762486,0.0644648,-0.149604,-0.0256104,-0.137765,0.0011907,0.155637,0.0324537,0.1018,0.052735,0.23249,-0.0140091,0.122135,0.0112378,0.00524674
-1.2381,1.2381,-0.0123622,-0.0710316,-0.0863353,-0.0180922,-0.103765,0.0627438,-0.104928,0.0412409,-0.179818,0.0834813,0.0505061,0.0154591,0.0509574,0.0566301,-0.121152,-0.0147711,-0.111891,-0.022792,0.142039,0.0268711,0.101718,0.0339708,0.223441,-0.0166916,0.119974,0.0100624,0.00998279
-1.2381,1.42857,-0.022992,-0.0611395,-0.0843394,-0.02027,-0.0948445,0.0610548,-0.0953938,0.0490813,-0.137462,0.0789646,0.0353049,0.00975224,0.0353426,0.0484396,-0.0980801,-0.0138263,-0.0908293,-0.0337317,0.135831,0.0208783,0.0989392,0.0203105,0.212408,-0.0159373,0.113661,0.00803682,0.0105155
-1.2381,1.61905,-0.0295915,-0.0514582,-0.0794941,-0.0205536,-0.0864854,0.0575869,-0.0858828,0.0514712,-0.104047,0.0732575,0.0252,0.0037582,0.0250547,0.0410308,-0.0791435,-0.0143674,-0.0736823,-0.0399318,0.132179,0.0165297,0.0957193,0.0119226,0.200588,-0.0141084,0.106888,0.00597168,0.00560181
-1.2381,1.80952,-0.0331472,-0.0428746,-0.0724831,-0.0197909,-0.0786592,0.0535626,-0.0761179,0.0509312,-0.0782178,0.0664445,0.0185083,-0.00179171,0.0182537,0.0345615,-0.0641799,-0.0156745,-0.0601024,-0.0414531,0.129159,0.0130312,0.0910369,0.0067092,0.18867,-0.0119609,0.0993076,0.00415257,-0.000308501
-1.2381,2,-0.0345804,-0.0355082,-0.0649868,-0.0183419,-0.0712577,0.0491807,-0.0670178,0.0485136,-0.0584287,0.0592843,0.0138956,-0.00620329,0.0136075,0.0290641,-0.0523565,-0.0168308,-0.0493386,-0.0403216,0.125981,0.0103649,0.0853681,0.00363198,0.17697,-0.0100158,0.0913935,0.00264112,-0.00622146
-1.2381,2.19048,-0.0345847,-0.0293417,-0.0576183,-0.0165779,-0.0643401,0.0447599,-0.0587269,0.0451426,-0.0433484,0.0522563,0.0106456,-0.00938131,0.0103625,0.024458,-0.0430322,-0.0175409,-0.0408023,-0.0376864,0.12233,0.00829962,0.0791865,0.00184757,0.165702,-0.00836937,0.083555,0.00145101,-0.0114457
-1.2381,2.38095,-0.0336713,-0.0242492,-0.050749,-0.014731,-0.0579505,0.0404784,-0.0513319,0.0413715,-0.0319091,0.0456878,0.00829815,-0.0114754,0.0080403,0.0206284,-0.0356475,-0.0177699,-0.0339978,-0.0343495,0.118202,0.00669852,0.0728722,0.000844488,0.154982,-0.00703213,0.0760383,0.000546408,-0.0157747
-1.2381,2.57143,-0.0321983,-0.0200771,-0.0445306,-0.0129444,-0.0521155,0.0364524,-0.0448171,0.037549,-0.0232563,0.0397413,0.00656745,-0.0126992,0.00634256,0.0174553,-0.0297661,-0.0175838,-0.0285409,-0.0308067,0.113697,0.00544702,0.0666929,0.000300082,0.144877,-0.00596036,0.0689956,-0.000119553,-0.01919
-1.2381,2.7619,-0.0304129,-0.0166721,-0.0390058,-0.011294,-0.046836,0.0327423,-0.0391275,0.0338739,-0.0167262,0.0344723,0.0052676,-0.0132673,0.00507658,0.0148281,-0.0250497,-0.0170832,-0.0241348,-0.0273452,0.108949,0.00446163,0.0608157,2.05179e-05,0.135414,-0.00510319,0.0624998,-0.000594975,-0.0217698
-1.2381,2.95238,-0.0284821,-0.0138963,-0.034155,-0.00981305,-0.0420927,0.0293711,-0.0341874,0.0304509,-0.011807,0.0298699,0.00427532,-0.0133639,0.00411568,0.0126505,-0.0212393,-0.0163661,-0.0205516,-0.0241172,0.104082,0.0036798,0.0553334,-0.000109541,0.126599,-0.00441391,0.0565738,-0.00092274,-0.0236281
-1.2381,3.14286,-0.0265164,-0.0116316,-0.0299277,-0.0085085,-0.0378529,0.026338,-0.0299136,0.0273256,-0.00810738,0.0258871,0.00350675,-0.0131358,0.00337465,0.0108411,-0.0181374,-0.0155149,-0.0176168,-0.0211914,0.099201,0.00305494,0.0502875,-0.000157611,0.118417,-0.0038544,0.0512083,-0.00113864,-0.0248857
-1.2381,3.33333,-0.0245868,-0.00977995,-0.0262604,-0.00737309,-0.0340761,0.0236271,-0.0262239,0.0245083,-0.00533031,0.0224606,0.0029037,-0.0126943,0.00279499,0.00933308,-0.015593,-0.0145933,-0.0151959,-0.0185867,0.0943881,0.002552,0.045686,-0.000162688,0.110842,-0.00339501,0.0463752,-0.00127129,-0.025656
-1.2381,3.52381,-0.0227365,-0.00826139,-0.0230865,-0.00639239,-0.0307189,0.0212148,-0.0230411,0.0219894,-0.00325086,0.0195224,0.002425,-0.0121213,0.00233578,0.00807147,-0.0134905,-0.0136479,-0.0131852,-0.0162944,0.0897023,0.00214448,0.0415162,-0.000146917,0.103843,-0.00301327,0.0420364,-0.00134301,-0.0260384
-1.2381,3.71429,-0.0209905,-0.00701146,-0.0203421,-0.0055492,-0.0277377,0.0190741,-0.020295,0.0197487,-0.00169918,0.0170068,0.002041,-0.0114753,0.00196782,0.00701177,-0.0117407,-0.012711,-0.0115042,-0.0142918,0.0851843,0.00181217,0.0377533,-0.000122588,0.0973815,-0.0026923,0.0381494,-0.00137082,-0.0261173
-1.2381,3.90476,-0.019361,-0.00597847,-0.0179689,-0.00482599,-0.0250912,0.0171771,-0.0179238,0.0177614,-0.000547012,0.0148534,0.00173003,-0.0107972,0.00166995,0.00611792,-0.0102745,-0.0118043,-0.0100899,-0.01255,0.0808604,0.00153954,0.0343667,-9.62827e-05,0.0914211,-0.00241944,0.0346708,-0.00136754,-0.0259627
-1.2381,4.09524,-0.0178518,-0.00512111,-0.0159146,-0.00420628,-0.022741,0.0154968,-0.0158733,0.0160014,0.000302472,0.0130088,0.00147599,-0.0101149,0.00142658,0.00536069,-0.00903801,-0.010941,-0.00889283,-0.0110386,0.0767455,0.00131457,0.0313235,-7.13221e-05,0.0859233,-0.00218513,0.0315588,-0.00134274,-0.0256312
-1.2381,4.28571,-0.0164618,-0.00440637,-0.0141338,-0.00367516,-0.0206521,0.0140081,-0.0140969,0.0144434,0.000922474,0.0114263,0.00126682,-0.00944683,0.00122608,0.00471645,-0.00798876,-0.0101286,-0.00787376,-0.00972859,0.0728459,0.00112791,0.0285905,-4.91923e-05,0.0808514,-0.00198214,0.0287741,-0.00130347,-0.0251684
-1.2381,4.47619,-0.0151862,-0.00380788,-0.012587,-0.00321954,-0.0187932,0.0126882,-0.0125546,0.0130637,0.00136845,0.0100662,0.00109332,-0.00880458,0.00105964,0.00416599,-0.00709326,-0.00937064,-0.00700153,-0.00859303,0.0691623,0.000972213,0.0261364,-3.03877e-05,0.0761701,-0.00180488,0.0262807,-0.00125491,-0.0246106
-1.2381,4.66667,-0.0140187,-0.00330449,-0.0112412,-0.00282807,-0.0171366,0.0115163,-0.0112129,0.0118404,0.00168272,0.00889451,0.000948427,-0.0081953,0.000920483,0.00369366,-0.00632633,-0.00866795,-0.00625267,-0.00760795,0.065691,0.000841913,0.0239315,-1.47063e-05,0.0718478,-0.00164905,0.0240458,-0.0012008,-0.0239886
-1.2381,4.85714,-0.0129521,-0.00287934,-0.0100655,-0.00249117,-0.0156584,0.0104761,-0.010041,0.0107562,0.00189372,0.00788273,0.00082671,-0.00762135,0.000803442,0.00328684,-0.00565796,-0.00801815,-0.00559842,-0.00675214,0.0624237,0.000730957,0.0219494,-2.88338e-06,0.0678469,-0.00151109,0.0220403,-0.00114384,-0.0233088
-1.2381,5.04762,-0.0119758,-0.00251819,-0.00903495,-0.00220009,-0.0143339,0.00954813,-0.00901381,0.00979076,0.00199833,0.00700538,0.00072391,-0.00708621,0.000704469,0.00293434,-0.00508137,-0.00742109,-0.00503295,-0.00599829,0.0593519,0.000638437,0.0201678,7.20606e-06,0.0641483,-0.00138895,0.0202413,-0.00108623,-0.0225408
-1.2381,5.2381,-0.0110872,-0.00221178,-0.00807381,-0.00194933,-0.0131554,0.00874737,-0.00805605,0.0089578,0.00224162,0.00624462,0.000637868,-0.00656952,0.000621506,0.00262966,-0.00442169,-0.0068534,-0.00438205,-0.00539749,0.0564205,0.000538024,0.018574,-8.60177e-07,0.0605935,-0.00127821,0.0186244,-0.00102914,-0.0218222
-1.2381,5.42857,-0.0102503,-0.00194142,-0.00749719,-0.0017253,-0.0120486,0.00788725,-0.00748091,0.0080708,0.00492806,0.00557053,0.000561624,-0.006175,0.000548114,0.00235429,-0.00460861,-0.00641735,-0.00457644,-0.00543137,0.053847,0.000558573,0.0170507,6.55368e-05,0.0578725,-0.00118526,0.0171265,-0.000970503,-0.0273373
-1.2381,5.61905,-0.00973995,-0.00174632,-0.00710127,-0.00156758,-0.0112854,0.0071174,-0.00708492,0.00727531,-0.0072451,0.0051009,0.000475867,-0.00581652,0.000464639,0.00217066,-0.00495614,-0.006022,-0.00492927,-0.0019661,0.0513865,0.000561187,0.0153628,0.000145108,0.0553463,-0.00106298,0.015435,-0.000888761,-0.00825502
-1.2381,5.80952,-0.00922372,-0.00157182,-0.00888843,-0.00143123,-0.0104231,0.00649872,-0.00887559,0.00663781,-0.0234645,0.00469551,0.000360348,-0.006202,0.000352003,0.00198677,-0.00881111,-0.00637778,-0.00879032,0.00186894,0.0535399,0.00102732,0.0155386,0.000457405,0.0591013,-0.00111785,0.0155779,-0.00091989,0.0113198
-1.04762,-5.80952,-0.00799359,-0.00136173,0.00893186,-0.00123484,-0.00886457,-0.00677673,0.00891705,-0.0069332,-0.020431,0.00422424,0.000293466,0.0065472,0.000284003,0.00182279,0.00886792,0.00673152,0.00884629,0.00189858,-0.0559472,-0.00089861,0.0135567,-0.000304213,-0.0600006,-0.00116009,0.0135926,-0.000986983,-0.01187
-1.04762,-5.61905,-0.00851409,-0.0015178,0.00632646,-0.00135697,-0.0096475,-0.00732815,0.00630729,-0.00750614,-0.0061883,0.00461865,0.000388378,0.00628424,0.000375927,0.0020013,0.00470035,0.00649825,0.0046725,-0.0016946,-0.0531629,-0.00049968,0.0133918,-7.56899e-05,-0.0560147,-0.00110889,0.0134621,-0.00095943,0.00838982
-1.04762,-5.42857,-0.00898469,-0.00169062,0.00674601,-0.00149684,-0.010306,-0.00808229,0.00672576,-0.00829056,0.0043601,0.00505664,0.000458292,0.00674153,0.00044348,0.00217072,0.00463254,0.00699402,0.0045992,-0.0048662,-0.05592,-0.000532599,0.0148761,-5.70577e-06,-0.0588738,-0.00124181,0.0149511,-0.00105084,0.0289684
-1.04762,-5.2381,-0.00974665,-0.00192902,0.00715128,-0.001693,-0.0112619,-0.00894949,0.00712836,-0.00919073,0.00204659,0.00568127,0.00052008,0.00724974,0.000502113,0.00242483,0.00449285,0.00754626,0.00445165,-0.00482901,-0.0586691,-0.000533584,0.0162448,4.96798e-05,-0.0617534,-0.00134534,0.0162923,-0.00112201,0.0233428
-1.04762,-5.04762,-0.0105542,-0.0022009,0.00805104,-0.00191365,-0.01228,-0.0097911,0.00802334,-0.0100722,0.00185654,0.0063869,0.000590025,0.007869,0.000568526,0.00270586,0.00517183,0.00821983,0.00512132,-0.00537792,-0.0619029,-0.000633074,0.0176732,5.39704e-05,-0.0654563,-0.00146509,0.0177439,-0.0011925,0.0242507
-1.04762,-4.85714,-0.0114467,-0.00252218,0.00897788,-0.00217,-0.0134253,-0.0107632,0.00894493,-0.0110917,0.00178813,0.00720419,0.000673642,0.00853156,0.000647717,0.00303131,0.00576405,0.00894866,0.00570167,-0.00607133,-0.0652922,-0.00072945,0.0192799,7.43759e-05,-0.0693201,-0.00159833,0.0193675,-0.00126613,0.0252197
-1.04762,-4.66667,-0.0124278,-0.00290182,0.0100406,-0.00246733,-0.0147052,-0.0118571,0.0100013,-0.0122425,0.00163122,0.00815125,0.000772554,0.00925694,0.000741159,0.00340742,0.00645193,0.00975562,0.00637437,-0.00686288,-0.0689268,-0.00084568,0.0210751,9.93508e-05,-0.0735119,-0.00174931,0.0211858,-0.0013418,0.0261267
-1.04762,-4.47619,-0.013509,-0.00335317,0.0112603,-0.0028135,-0.0161411,-0.0130937,0.0112134,-0.0135473,0.00138766,0.00925388,0.000890146,0.0100475,0.00085195,0.0038448,0.00724351,0.0106472,0.0071464,-0.00777954,-0.072821,-0.000983862,0.0230823,0.000131194,-0.078056,-0.0019206,0.0232227,-0.00141779,0.0270057
-1.04762,-4.28571,-0.0146992,-0.00389224,0.0126689,-0.00321721,-0.0177541,-0.0144923,0.0126128,-0.0150279,0.00103295,0.0105415,0.00103072,0.010907,0.000984049,0.00435549,0.00816974,0.0116326,0.00804724,-0.00884358,-0.0769942,-0.0011506,0.0253288,0.000170519,-0.0829948,-0.00211629,0.0255084,-0.00149191,0.027856
-1.04762,-4.09524,-0.0160075,-0.00453932,0.0142992,-0.0036887,-0.0195685,-0.0160768,0.0142323,-0.0167111,0.000529727,0.0120498,0.00119987,0.0118359,0.00114258,0.00495453,0.00925759,0.0127196,0.00910186,-0.0100809,-0.0814611,-0.00135272,0.0278461,0.000218902,-0.0883667,-0.00234144,0.0280778,-0.00156096,0.0286511
-1.04762,-3.90476,-0.0174419,-0.00531998,0.0161916,-0.00423973,-0.0216117,-0.0178741,0.016112,-0.0186273,-0.000171457,0.0138213,0.00140476,0.012832,0.00133418,0.00566052,0.0105431,0.0139155,0.0103435,-0.0115212,-0.0862347,-0.00159927,0.0306688,0.000277804,-0.0942146,-0.00260268,0.0309704,-0.00162033,0.0293596
-1.04762,-3.71429,-0.0190085,-0.00626665,0.0183935,-0.00488353,-0.0239138,-0.0199142,0.0182997,-0.0208103,-0.00113665,0.0159071,0.00165478,0.0138879,0.00156749,0.00649654,0.012072,0.0152261,0.011814,-0.0131984,-0.0913242,-0.00190197,0.0338344,0.000348433,-0.100585,-0.0029087,0.0342306,-0.00166349,0.029941
-1.04762,-3.52381,-0.0207097,-0.00742049,0.0209614,-0.00563442,-0.0265072,-0.0222297,0.020852,-0.023297,-0.00245432,0.0183674,0.00196229,0.0149889,0.00185401,0.00749138,0.0139031,0.016654,0.0135666,-0.0151499,-0.0967323,-0.00227624,0.0373828,0.00043118,-0.107526,-0.00327116,0.0379084,-0.00168125,0.0303431
-1.04762,-3.33333,-0.0225415,-0.0088339,0.0239608,-0.00650684,-0.0294261,-0.0248551,0.0238362,-0.0261262,-0.00424326,0.0212726,0.00234373,0.0161088,0.00220915,0.00868103,0.0161122,0.0181973,0.0156693,-0.0174151,-0.102453,-0.00274241,0.0413542,0.000524564,-0.11509,-0.00370584,0.0420584,-0.00166079,0.0304998
-1.04762,-3.14286,-0.0244896,-0.0105735,0.0274675,-0.00751348,-0.032704,-0.0278251,0.027331,-0.0293354,-0.00666316,0.0247027,0.00282131,0.0172052,0.00265394,0.0101105,0.0187984,0.0198465,0.0182098,-0.0200318,-0.108467,-0.00332761,0.0457863,0.000623235,-0.123328,-0.00423444,0.0467398,-0.00158444,0.0303282
-1.04762,-2.95238,-0.0265237,-0.0127239,0.0315667,-0.00866159,-0.0363708,-0.0311708,0.0314283,-0.0329562,-0.00992891,0.0287455,0.00342538,0.0182124,0.00321757,0.0118362,0.0220917,0.0215813,0.021302,-0.0230299,-0.114736,-0.00406841,0.0507094,0.00071429,-0.132291,-0.004887,0.0520141,-0.0014281,0.0297267
-1.04762,-2.7619,-0.0285887,-0.0153918,0.036351,-0.00994641,-0.0404476,-0.0349146,0.0362334,-0.037004,-0.0143295,0.0334912,0.00419813,0.0190323,0.00394132,0.0139284,0.0261646,0.0233672,0.0250946,-0.026419,-0.121199,-0.00501459,0.0561377,0.000770585,-0.142024,-0.00570531,0.0579418,-0.00115935,0.0285734
-1.04762,-2.57143,-0.030592,-0.0187101,0.0419151,-0.0113396,-0.0449373,-0.0390607,0.0418661,-0.0414628,-0.0202533,0.0390202,0.00519919,0.0195236,0.00488489,0.0164746,0.0312476,0.0251514,0.0297841,-0.0301674,-0.127767,-0.00623476,0.062056,0.000738584,-0.152566,-0.00674733,0.0645768,-0.000735432,0.026729
-1.04762,-2.38095,-0.0323842,-0.0228417,0.0483449,-0.0127703,-0.0498131,-0.0435813,0.0484594,-0.0462579,-0.0282199,0.045381,0.00651495,0.0194907,0.00613692,0.0195822,0.0376511,0.0268621,0.0356313,-0.0341668,-0.134313,-0.0078243,0.0683999,0.000516942,-0.163941,-0.00809207,0.0719567,-0.000101375,0.0240448
-1.04762,-2.19048,-0.033732,-0.0279784,0.0556976,-0.0140922,-0.054999,-0.0483947,0.0561614,-0.0512098,-0.0389228,0.0525515,0.00827302,0.018679,0.00783206,0.0233801,0.0457948,0.0284171,0.0429849,-0.0381735,-0.140685,-0.00991949,0.0750243,-8.31225e-05,-0.176154,-0.00984519,0.0800847,0.000810053,0.0203819
