x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
1.2381,-5.80952,0.0214491,0.0105134,-0.00114935,0.0105133,0.0175441,-0.0516971,-0.00114907,-0.0516975,0.0358943,-0.0255635,0.00232779,0.0502835,0.00232774,-0.00497894,-0.000715196,0.050284,-0.000715246,0.0128806,-0.099535,-0.000115995,-0.034886,-0.00011615,-0.111326,-0.00644134,-0.034887,-0.00644237,0.00648307
1.2381,-5.61905,0.0220128,0.0115179,0.004977,0.0115177,0.0179713,-0.0555813,0.00497925,-0.0555818,0.0107723,-0.0275452,0.00256455,0.0506515,0.00256459,-0.0053391,0.00100353,0.0506518,0.00100362,0.0245406,-0.104555,0.00101122,-0.0352949,0.0010113,-0.114077,-0.00700362,-0.0352819,-0.00700387,0.0248687
1.2381,-5.42857,0.0234249,0.0128786,0.00625958,0.0128784,0.0187789,-0.0605917,0.00626008,-0.0605922,-0.002784,-0.0306546,0.00296189,0.0541783,0.00296195,-0.00595823,0.000936186,0.0541788,0.000936244,0.0332634,-0.108787,0.00138746,-0.0378,0.00138733,-0.118706,-0.00779541,-0.0377964,-0.00779567,0.0438791
1.2381,-5.2381,0.0250913,0.0144425,0.00677629,0.0144422,0.0196002,-0.0658926,0.00677626,-0.0658932,-0.000981914,-0.0343127,0.0034538,0.0585477,0.00345386,-0.00668418,0.00114872,0.0585485,0.00114881,0.0366815,-0.112772,0.00156298,-0.0407379,0.00156281,-0.123977,-0.00869275,-0.0407387,-0.00869344,0.0434342
1.2381,-5.04762,0.0269012,0.0162373,0.00735173,0.016237,0.020391,-0.0717864,0.0073518,-0.0717871,0.000128952,-0.0384951,0.00404021,0.0633462,0.00404028,-0.00751415,0.00141803,0.0633471,0.00141815,0.0409984,-0.1169,0.0017659,-0.0439942,0.00176569,-0.129597,-0.0097232,-0.0439942,-0.009724,0.0440189
1.2381,-4.85714,0.0288675,0.018302,0.00799445,0.0183016,0.0211238,-0.0783455,0.00799454,-0.0783464,0.00144528,-0.043286,0.00474128,0.0686073,0.00474135,-0.00846499,0.00175394,0.0686084,0.0017541,0.0459566,-0.121155,0.00200344,-0.047594,0.00200317,-0.135583,-0.0109082,-0.0475939,-0.0109091,0.0446016
1.2381,-4.66667,0.0310073,0.0206824,0.00868552,0.0206818,0.0217627,-0.0856455,0.00868562,-0.0856466,0.00311921,-0.0487874,0.00558252,0.074384,0.00558259,-0.00955697,0.00217241,0.0743853,0.00217263,0.0516203,-0.125507,0.00227594,-0.0515848,0.0022756,-0.141967,-0.0122735,-0.0515847,-0.0122747,0.0450462
1.2381,-4.47619,0.0333372,0.023433,0.00942112,0.0234323,0.0222591,-0.0937773,0.00942124,-0.0937787,0.00524598,-0.0551178,0.0065954,0.0807269,0.00659547,-0.0108138,0.00269585,0.0807286,0.00269616,0.0580963,-0.129929,0.00258742,-0.0560205,0.00258697,-0.148789,-0.0138506,-0.0560202,-0.0138521,0.0453081
1.2381,-4.28571,0.0358751,0.0266184,0.0101954,0.0266175,0.0225484,-0.102842,0.0101956,-0.102844,0.00793914,-0.0624172,0.00781905,0.0876887,0.00781912,-0.0122634,0.00335255,0.0876908,0.00335296,0.0655088,-0.134385,0.00294209,-0.0609636,0.00294151,-0.15609,-0.0156765,-0.0609632,-0.0156784,0.0453398
1.2381,-4.09524,0.0386405,0.0303151,0.0109982,0.0303139,0.0225452,-0.11295,0.0109983,-0.112952,0.0113406,-0.0708499,0.00930228,0.095324,0.00930235,-0.0139389,0.00417884,0.0953266,0.00417942,0.0739993,-0.138827,0.00334358,-0.0664877,0.00334284,-0.163924,-0.0177949,-0.0664871,-0.0177974,0.0450838
1.2381,-3.90476,0.0416548,0.0346132,0.0118126,0.0346116,0.0221375,-0.124222,0.0118128,-0.124224,0.0156276,-0.0806092,0.0111061,0.103687,0.0111061,-0.0158794,0.00522152,0.103691,0.00522233,0.0837277,-0.143191,0.00379417,-0.0726794,0.00379321,-0.172352,-0.0202575,-0.0726787,-0.0202606,0.0444704
1.2381,-3.71429,0.0449413,0.0396187,0.0126136,0.0396167,0.0211781,-0.136784,0.0126138,-0.136787,0.021022,-0.0919217,0.0133067,0.112831,0.0133068,-0.0181311,0.00654082,0.112835,0.00654196,0.0948722,-0.147394,0.00429344,-0.0796415,0.00429221,-0.181447,-0.0231246,-0.0796404,-0.0231286,0.0434151
1.2381,-3.52381,0.0485259,0.0454562,0.0133644,0.0454535,0.0194749,-0.150766,0.0133646,-0.150771,0.0277996,-0.105053,0.0159998,0.122803,0.0159998,-0.0207484,0.00821425,0.122808,0.00821586,0.107627,-0.151327,0.00483635,-0.0874959,0.00483475,-0.191302,-0.0264665,-0.0874943,-0.0264715,0.0418152
1.2381,-3.33333,0.052437,0.0522703,0.0140129,0.0522668,0.0167781,-0.166298,0.014013,-0.166304,0.0363029,-0.120311,0.019305,0.13364,0.019305,-0.0237957,0.0103414,0.133646,0.0103437,0.122201,-0.154853,0.00541007,-0.096388,0.00540802,-0.202029,-0.0303642,-0.0963857,-0.0303705,0.0395453
1.2381,-3.14286,0.056707,0.0602287,0.0144875,0.0602242,0.0127631,-0.183496,0.0144875,-0.183503,0.0469542,-0.138055,0.0233724,0.145365,0.0233723,-0.0273487,0.0130501,0.145373,0.0130533,0.138804,-0.157797,0.00598941,-0.106491,0.0059868,-0.213772,-0.0349101,-0.106488,-0.0349182,0.0364519
1.2381,-2.95238,0.0613725,0.0695236,0.0146924,0.0695175,0.00701076,-0.202452,0.0146921,-0.202462,0.0602702,-0.158699,0.0283899,0.157976,0.0283897,-0.0314967,0.0165031,0.157986,0.0165077,0.157638,-0.159936,0.00652994,-0.118013,0.00652664,-0.22671,-0.040208,-0.118008,-0.0402184,0.0323453
1.2381,-2.7619,0.0664757,0.0803724,0.0145026,0.0803642,-0.00101802,-0.223212,0.0145017,-0.223224,0.0768746,-0.182718,0.0345924,0.171435,0.034592,-0.0363445,0.0209071,0.171447,0.0209138,0.178871,-0.160997,0.00695815,-0.1312,0.00695404,-0.241076,-0.0463718,-0.131193,-0.0463852,0.0269892
1.2381,-2.57143,0.0720651,0.0930185,0.0137605,0.0930073,-0.0120137,-0.245747,0.0137583,-0.245763,0.0975082,-0.210656,0.0422733,0.185655,0.0422726,-0.0420164,0.0265221,0.185669,0.0265319,0.202603,-0.160639,0.00715774,-0.146344,0.00715273,-0.257168,-0.0535232,-0.146333,-0.0535407,0.0200854
1.2381,-2.38095,0.0781957,0.10773,0.0122763,0.107715,-0.0268561,-0.269914,0.0122716,-0.269937,0.123028,-0.243128,0.0517983,0.200476,0.051797,-0.0486601,0.0336719,0.200492,0.0336859,0.22881,-0.15845,0.00695126,-0.163784,0.00694535,-0.27537,-0.0617877,-0.163768,-0.0618105,0.0112515
1.2381,-2.19048,0.084926,0.1248,0.00983487,0.124778,-0.0466611,-0.295408,0.00982541,-0.295441,0.154387,-0.280836,0.0636221,0.21563,0.0636198,-0.0564542,0.0427548,0.215649,0.0427752,0.25727,-0.153934,0.00607696,-0.183904,0.00607026,-0.296183,-0.0712881,-0.18388,-0.0713185,-1.04635e-05
1.2381,-2,0.0923086,0.144546,0.00621568,0.144513,-0.072839,-0.32169,0.00619685,-0.321737,0.192587,-0.324575,0.0783095,0.230697,0.0783051,-0.0656214,0.0542568,0.230717,0.0542863,0.287457,-0.146504,0.00416204,-0.207123,0.00415485,-0.320261,-0.0821377,-0.207087,-0.0821792,-0.0143603
1.2381,-1.80952,0.100367,0.167322,0.00123101,0.16727,-0.107171,-0.347911,0.00119415,-0.347981,0.238576,-0.375257,0.09656,0.245005,0.0965516,-0.0764516,0.0687699,0.245024,0.0688124,0.318407,-0.13547,0.000696506,-0.233857,0.000689117,-0.348477,-0.0944337,-0.233805,-0.0944925,-0.0326832
1.2381,-1.61905,0.109043,0.193543,-0.00521296,0.193459,-0.151914,-0.37281,-0.00528419,-0.372916,0.293091,-0.433946,0.119235,0.257474,0.11922,-0.0893473,0.0870316,0.257489,0.0870928,0.348549,-0.12002,-0.00498409,-0.26446,-0.00499229,-0.382042,-0.108256,-0.264387,-0.108343,-0.0561764
1.2381,-1.42857,0.118095,0.22376,-0.0130431,0.223615,-0.209954,-0.394583,-0.0131791,-0.394746,0.356434,-0.501897,0.14738,0.266305,0.147351,-0.104913,0.110029,0.266312,0.110116,0.37553,-0.099166,-0.0136935,-0.299109,-0.0137073,-0.422739,-0.12368,-0.299013,-0.123815,-0.086455
1.2381,-1.2381,0.126906,0.258797,-0.021991,0.258535,-0.285027,-0.410648,-0.0222464,-0.410898,0.42826,-0.580613,0.182194,0.26839,0.182142,-0.124136,0.139268,0.268385,0.139391,0.39604,-0.0716373,-0.0263535,-0.337644,-0.0263924,-0.473446,-0.140809,-0.337537,-0.141031,-0.125681
1.2381,-1.04762,0.134186,0.300034,-0.0317501,0.299539,-0.382006,-0.417157,-0.032219,-0.417534,0.507501,-0.671896,0.224805,0.258064,0.224716,-0.148745,0.177556,0.258049,0.177723,0.405776,-0.0356592,-0.0438782,-0.379414,-0.044008,-0.539372,-0.159863,-0.379347,-0.160242,-0.176733
1.2381,-0.857143,0.137766,0.349869,-0.0429935,0.348902,-0.506905,-0.407469,-0.0438154,-0.408009,0.591658,-0.777888,0.275268,0.224227,0.275129,-0.181913,0.231296,0.224229,0.231511,0.400556,0.0118,-0.067034,-0.423518,-0.0674585,-0.631243,-0.181347,-0.42364,-0.182004,-0.24535
1.2381,-0.666667,0.134993,0.412488,-0.0582541,0.410516,-0.66307,-0.369976,-0.0597748,-0.370636,0.672251,-0.899309,0.326901,0.138174,0.326778,-0.229456,0.315975,0.138362,0.316179,0.367136,0.0757512,-0.0934279,-0.468411,-0.095031,-0.773126,-0.206711,-0.46957,-0.207726,-0.356968
1.2381,-0.47619,0.132806,0.489514,-0.0763663,0.48549,-0.82089,-0.266306,-0.0781502,-0.267047,0.764147,-1.02649,0.349557,-0.0703045,0.349936,-0.307231,0.443491,-0.06951,0.443302,0.166033,0.183231,-0.122459,-0.479054,-0.129055,-0.98685,-0.224773,-0.482718,-0.225664,-0.53191
1.2381,-0.285714,0.143664,0.547769,-0.0863458,0.546851,-0.799203,-0.0406176,-0.0829112,-0.0414093,0.797524,-1.00757,0.241274,-0.346182,0.243437,-0.448598,0.498069,-0.344201,0.497017,-0.506091,0.34427,-0.172113,-0.281109,-0.185734,-1.06502,-0.159819,-0.282812,-0.159012,-0.595702
1.2381,-0.0952381,0.136709,0.55777,-0.0403834,0.56898,-0.555625,0.0428701,-0.0369837,0.0434224,0.69311,-0.804211,0.0139173,-0.226085,0.0188245,-0.608649,0.234389,-0.224924,0.233911,-1.33725,0.192683,-0.0886982,0.0612035,-0.0970048,-0.50992,-0.0186011,0.0670486,-0.0152042,-0.277439
1.2381,0.0952381,0.136709,0.55777,0.0403834,0.56898,-0.555625,-0.0428701,0.0369837,-0.0434224,0.69311,-0.804211,0.0139173,0.226085,0.0188245,-0.608649,-0.234389,0.224924,-0.233911,-1.33725,-0.192683,0.0886982,0.0612035,0.0970048,0.50992,-0.0186011,0.0670486,-0.0152042,0.277439
1.2381,0.285714,0.143664,0.547769,0.0863458,0.546851,-0.799203,0.0406176,0.0829112,0.0414093,0.797524,-1.00757,0.241274,0.346182,0.243437,-0.448598,-0.498069,0.344201,-0.497017,-0.506091,-0.34427,0.172113,-0.281109,0.185734,1.06502,-0.159819,-0.282812,-0.159012,0.595702
1.2381,0.47619,0.132806,0.489514,0.0763663,0.48549,-0.82089,0.266306,0.0781502,0.267047,0.764147,-1.02649,0.349557,0.0703045,0.349936,-0.307231,-0.443491,0.06951,-0.443302,0.166033,-0.183231,0.122459,-0.479054,0.129055,0.98685,-0.224773,-0.482718,-0.225664,0.53191
1.2381,0.666667,0.134993,0.412488,0.0582541,0.410516,-0.66307,0.369976,0.0597748,0.370636,0.672251,-0.899309,0.326901,-0.138174,0.326778,-0.229456,-0.315975,-0.138362,-0.316179,0.367136,-0.0757512,0.0934279,-0.468411,0.095031,0.773126,-0.206711,-0.46957,-0.207726,0.356968
1.2381,0.857143,0.137766,0.349869,0.0429935,0.348902,-0.506905,0.407469,0.0438154,0.408009,0.591658,-0.777888,0.275268,-0.224227,0.275129,-0.181913,-0.231296,-0.224229,-0.231511,0.400556,-0.0118,0.067034,-0.423518,0.0674585,0.631243,-0.181347,-0.42364,-0.182004,0.24535
1.2381,1.04762,0.134186,0.300034,0.0317501,0.299539,-0.382006,0.417157,0.032219,0.417534,0.507501,-0.671896,0.224805,-0.258064,0.224716,-0.148745,-0.177556,-0.258049,-0.177723,0.405776,0.0356592,0.0438782,-0.379414,0.044008,0.539372,-0.159863,-0.379347,-0.160242,0.176733
1.2381,1.2381,0.126906,0.258797,0.021991,0.258535,-0.285027,0.410648,0.0222464,0.410898,0.42826,-0.580613,0.182194,-0.26839,0.182142,-0.124136,-0.139268,-0.268385,-0.139391,0.39604,0.0716373,0.0263535,-0.337644,0.0263924,0.473446,-0.140809,-0.337537,-0.141031,0.125681
1.2381,1.42857,0.118095,0.22376,0.0130431,0.223615,-0.209954,0.394583,0.0131791,0.394746,0.356434,-0.501897,0.14738,-0.266305,0.147351,-0.104913,-0.110029,-0.266312,-0.110116,0.37553,0.099166,0.0136935,-0.299109,0.0137073,0.422739,-0.12368,-0.299013,-0.123815,0.086455
1.2381,1.61905,0.109043,0.193543,0.00521296,0.193459,-0.151914,0.37281,0.00528419,0.372916,0.293091,-0.433946,0.119235,-0.257474,0.11922,-0.0893473,-0.0870316,-0.257489,-0.0870928,0.348549,0.12002,0.00498409,-0.26446,0.00499229,0.382042,-0.108256,-0.264387,-0.108343,0.0561764
1.2381,1.80952,0.100367,0.167322,-0.00123101,0.16727,-0.107171,0.347911,-0.00119415,0.347981,0.238576,-0.375257,0.09656,-0.245005,0.0965516,-0.0764516,-0.0687699,-0.245024,-0.0688124,0.318407,0.13547,-0.000696506,-0.233857,-0.000689117,0.348477,-0.0944337,-0.233805,-0.0944925,0.0326832
1.2381,2,0.0923086,0.144546,-0.00621568,0.144513,-0.072839,0.32169,-0.00619685,0.321737,0.192587,-0.324575,0.0783095,-0.230697,0.0783051,-0.0656214,-0.0542568,-0.230717,-0.0542863,0.287457,0.146504,-0.00416204,-0.207123,-0.00415485,0.320261,-0.0821377,-0.207087,-0.0821792,0.0143603
1.2381,2.19048,0.084926,0.1248,-0.00983487,0.124778,-0.0466611,0.295408,-0.00982541,0.295441,0.154387,-0.280836,0.0636221,-0.21563,0.0636198,-0.0564542,-0.0427548,-0.215649,-0.0427752,0.25727,0.153934,-0.00607696,-0.183904,-0.00607026,0.296183,-0.0712881,-0.18388,-0.0713185,1.04635e-05
1.2381,2.38095,0.0781957,0.10773,-0.0122763,0.107715,-0.0268561,0.269914,-0.0122716,0.269937,0.123028,-0.243128,0.0517983,-0.200476,0.051797,-0.0486601,-0.0336719,-0.200492,-0.0336859,0.22881,0.15845,-0.00695126,-0.163784,-0.00694535,0.27537,-0.0617877,-0.163768,-0.0618105,-0.0112515
1.2381,2.57143,0.0720651,0.0930185,-0.0137605,0.0930073,-0.0120137,0.245747,-0.0137583,0.245763,0.0975082,-0.210656,0.0422733,-0.185655,0.0422726,-0.0420164,-0.0265221,-0.185669,-0.0265319,0.202603,0.160639,-0.00715774,-0.146344,-0.00715273,0.257168,-0.0535232,-0.146333,-0.0535407,-0.0200854
1.2381,2.7619,0.0664757,0.0803724,-0.0145026,0.0803642,-0.00101802,0.223212,-0.0145017,0.223224,0.0768746,-0.182718,0.0345924,-0.171435,0.034592,-0.0363445,-0.0209071,-0.171447,-0.0209138,0.178871,0.160997,-0.00695815,-0.1312,-0.00695404,0.241076,-0.0463718,-0.131193,-0.0463852,-0.0269892
1.2381,2.95238,0.0613725,0.0695236,-0.0146924,0.0695175,0.00701076,0.202452,-0.0146921,0.202462,0.0602702,-0.158699,0.0283899,-0.157976,0.0283897,-0.0314967,-0.0165031,-0.157986,-0.0165077,0.157638,0.159936,-0.00652994,-0.118013,-0.00652664,0.22671,-0.040208,-0.118008,-0.0402184,-0.0323453
1.2381,3.14286,0.056707,0.0602287,-0.0144875,0.0602242,0.0127631,0.183496,-0.0144875,0.183503,0.0469542,-0.138055,0.0233724,-0.145365,0.0233723,-0.0273487,-0.0130501,-0.145373,-0.0130533,0.138804,0.157797,-0.00598941,-0.106491,-0.0059868,0.213772,-0.0349101,-0.106488,-0.0349182,-0.0364519
1.2381,3.33333,0.052437,0.0522703,-0.0140129,0.0522668,0.0167781,0.166298,-0.014013,0.166304,0.0363029,-0.120311,0.019305,-0.13364,0.019305,-0.0237957,-0.0103414,-0.133646,-0.0103437,0.122201,0.154853,-0.00541007,-0.096388,-0.00540802,0.202029,-0.0303642,-0.0963857,-0.0303705,-0.0395453
1.2381,3.52381,0.0485259,0.0454562,-0.0133644,0.0454535,0.0194749,0.150766,-0.0133646,0.150771,0.0277996,-0.105053,0.0159998,-0.122803,0.0159998,-0.0207484,-0.00821425,-0.122808,-0.00821586,0.107627,0.151327,-0.00483635,-0.0874959,-0.00483475,0.191302,-0.0264665,-0.0874943,-0.0264715,-0.0418152
1.2381,3.71429,0.0449413,0.0396187,-0.0126136,0.0396167,0.0211781,0.136784,-0.0126138,0.136787,0.021022,-0.0919217,0.0133067,-0.112831,0.0133068,-0.0181311,-0.00654082,-0.112835,-0.00654196,0.0948722,0.147394,-0.00429344,-0.0796415,-0.00429221,0.181447,-0.0231246,-0.0796404,-0.0231286,-0.0434151
1.2381,3.90476,0.0416548,0.0346132,-0.0118126,0.0346116,0.0221375,0.124222,-0.0118128,0.124224,0.0156276,-0.0806092,0.0111061,-0.103687,0.0111061,-0.0158794,-0.00522152,-0.103691,-0.00522233,0.0837277,0.143191,-0.00379417,-0.0726794,-0.00379321,0.172352,-0.0202575,-0.0726787,-0.0202606,-0.0444704
1.2381,4.09524,0.0386405,0.0303151,-0.0109982,0.0303139,0.0225452,0.11295,-0.0109983,0.112952,0.0113406,-0.0708499,0.00930228,-0.095324,0.00930235,-0.0139389,-0.00417884,-0.0953266,-0.00417942,0.0739993,0.138827,-0.00334358,-0.0664877,-0.00334284,0.163924,-0.0177949,-0.0664871,-0.0177974,-0.0450838
1.2381,4.28571,0.0358751,0.0266184,-0.0101954,0.0266175,0.0225484,0.102842,-0.0101956,0.102844,0.00793914,-0.0624172,0.00781905,-0.0876887,0.00781912,-0.0122634,-0.00335255,-0.0876908,-0.00335296,0.0655088,0.134385,-0.00294209,-0.0609636,-0.00294151,0.15609,-0.0156765,-0.0609632,-0.0156784,-0.0453398
1.2381,4.47619,0.0333372,0.023433,-0.00942112,0.0234323,0.0222591,0.0937773,-0.00942124,0.0937787,0.00524598,-0.0551178,0.0065954,-0.0807269,0.00659547,-0.0108138,-0.00269585,-0.0807286,-0.00269616,0.0580963,0.129929,-0.00258742,-0.0560205,-0.00258697,0.148789,-0.0138506,-0.0560202,-0.0138521,-0.0453081
1.2381,4.66667,0.0310073,0.0206824,-0.00868552,0.0206818,0.0217627,0.0856455,-0.00868562,0.0856466,0.00311921,-0.0487874,0.00558252,-0.074384,0.00558259,-0.00955697,-0.00217241,-0.0743853,-0.00217263,0.0516203,0.125507,-0.00227594,-0.0515848,-0.0022756,0.141967,-0.0122735,-0.0515847,-0.0122747,-0.0450462
1.2381,4.85714,0.0288675,0.018302,-0.00799445,0.0183016,0.0211238,0.0783455,-0.00799454,0.0783464,0.00144528,-0.043286,0.00474128,-0.0686073,0.00474135,-0.00846499,-0.00175394,-0.0686084,-0.0017541,0.0459566,0.121155,-0.00200344,-0.047594,-0.00200317,0.135583,-0.0109082,-0.0475939,-0.0109091,-0.0446016
1.2381,5.04762,0.0269012,0.0162373,-0.00735178,0.016237,0.020391,0.0717864,-0.00735186,0.0717871,0.000128948,-0.0384951,0.00404021,-0.0633462,0.00404027,-0.00751415,-0.00141804,-0.0633471,-0.00141816,0.0409984,0.1169,-0.00176591,-0.0439942,-0.0017657,0.129597,-0.0097232,-0.0439942,-0.009724,-0.044019
1.2381,5.2381,0.0250913,0.0144425,-0.00677633,0.0144422,0.0196002,0.0658926,-0.0067763,0.0658932,-0.000981928,-0.0343127,0.0034538,-0.0585478,0.00345386,-0.00668418,-0.00114881,-0.0585485,-0.0011489,0.0366815,0.112773,-0.00156296,-0.0407379,-0.0015628,0.123977,-0.00869275,-0.0407387,-0.00869343,-0.0434343
1.2381,5.42857,0.0234256,0.0128786,-0.00625548,0.0128784,0.0187792,0.0605905,-0.00625598,0.060591,-0.00278417,-0.0306551,0.00296196,-0.0541795,0.00296202,-0.00595836,-0.000935343,-0.05418,-0.000935402,0.0332633,0.108785,-0.00138669,-0.0378001,-0.00138656,0.118706,-0.00779527,-0.0377964,-0.00779553,-0.0438744
1.2381,5.61905,0.0220169,0.0115186,-0.00495537,0.0115184,0.0179739,0.0555767,-0.0049576,0.0555771,0.0107698,-0.0275485,0.00256497,-0.0506566,0.00256501,-0.00534011,-0.000995244,-0.0506569,-0.000995331,0.0245396,0.104541,-0.00100821,-0.0352941,-0.00100829,0.114072,-0.00700291,-0.0352811,-0.00700317,-0.0248393
1.2381,5.80952,0.0214564,0.0105165,0.00115033,0.0105164,0.0175497,0.0516971,0.00115005,0.0516975,0.0358829,-0.0255719,0.00232878,-0.0502849,0.00232873,-0.00498142,0.000715133,-0.0502854,0.000715182,0.0128794,0.099535,0.000116116,-0.0348786,0.000116271,0.111327,-0.00644077,-0.0348796,-0.0064418,-0.00648041
1.42857,-5.80952,0.0240302,0.0116752,-0.00111887,0.0116751,0.0198333,-0.049362,-0.00111854,-0.0493624,0.0402059,-0.0285155,0.00265494,0.0475297,0.00265489,-0.00586184,-0.000595134,0.0475302,-0.000595176,0.0139098,-0.0945729,-0.000308828,-0.0392905,-0.000309031,-0.109819,-0.00671099,-0.0392913,-0.00671213,0.00640939
1.42857,-5.61905,0.0245203,0.0128269,0.00638761,0.0128268,0.0203079,-0.0536011,0.00639008,-0.0536015,0.0124339,-0.0306495,0.00290445,0.0471627,0.00290449,-0.00627341,0.00130224,0.0471629,0.00130233,0.0270389,-0.100345,0.00117911,-0.0395941,0.00117916,-0.112653,-0.00736553,-0.0395811,-0.00736581,0.0230895
1.42857,-5.42857,0.0260226,0.0143271,0.0081003,0.0143268,0.0212203,-0.0584354,0.00810082,-0.0584357,-0.00251493,-0.0340127,0.0033349,0.0500974,0.00333496,-0.00697991,0.00133165,0.0500978,0.00133171,0.0367403,-0.104395,0.00165163,-0.0423085,0.00165146,-0.117212,-0.00820759,-0.0423052,-0.00820787,0.0407599
1.42857,-5.2381,0.0278255,0.0160345,0.00875887,0.0160342,0.0221569,-0.0633987,0.00875882,-0.0633992,-0.000434992,-0.0379629,0.00386775,0.0538804,0.00386782,-0.00780657,0.00161408,0.0538811,0.00161417,0.0403827,-0.107929,0.00185733,-0.045518,0.00185712,-0.122377,-0.00914594,-0.0455188,-0.00914669,0.0401141
1.42857,-5.04762,0.0297778,0.017988,0.00948883,0.0179876,0.0230673,-0.0688929,0.00948889,-0.0688935,0.000865084,-0.0424602,0.00449867,0.0579924,0.00449873,-0.00874871,0.00196664,0.0579933,0.00196676,0.0449963,-0.111551,0.00209449,-0.0490625,0.00209422,-0.127886,-0.0102209,-0.0490625,-0.0102218,0.040384
1.42857,-4.85714,0.0318918,0.0202281,0.0103044,0.0202277,0.0239249,-0.0749804,0.0103045,-0.0749812,0.00239305,-0.0475892,0.00524749,0.0624473,0.00524756,-0.00982456,0.00240351,0.0624484,0.00240367,0.0502721,-0.115241,0.00237217,-0.0529657,0.00237183,-0.133758,-0.0114539,-0.0529656,-0.011455,0.0406146
1.42857,-4.66667,0.0341853,0.0228016,0.0111812,0.022801,0.0246946,-0.0817191,0.0111813,-0.08172,0.00431362,-0.0534511,0.0061392,0.0672779,0.00613927,-0.011056,0.00294349,0.0672792,0.00294371,0.0562673,-0.118959,0.00268974,-0.0572755,0.0026893,-0.140027,-0.0128704,-0.0572754,-0.0128717,0.0406683
1.42857,-4.47619,0.036675,0.0257641,0.012115,0.0257633,0.0253294,-0.0891805,0.012115,-0.0891817,0.00672661,-0.0601627,0.0072041,0.0725085,0.00720418,-0.0124684,0.00361335,0.0725101,0.00361365,0.0630833,-0.122666,0.00305149,-0.0620445,0.00305093,-0.146734,-0.0145008,-0.0620443,-0.0145025,0.0404961
1.42857,-4.28571,0.0393788,0.0291809,0.0130996,0.02918,0.0257672,-0.0974422,0.0130997,-0.0974437,0.00974932,-0.0678602,0.00847936,0.0781597,0.00847945,-0.0140917,0.00444668,0.0781616,0.00444709,0.0708365,-0.126315,0.00346195,-0.0673332,0.00346122,-0.153925,-0.0163812,-0.0673329,-0.0163833,0.0400458
1.42857,-4.09524,0.0423161,0.0331289,0.0141244,0.0331276,0.0259272,-0.106586,0.0141245,-0.106588,0.0135264,-0.0767022,0.0100106,0.0842476,0.0100107,-0.015961,0.00548627,0.08425,0.00548683,0.0796568,-0.129846,0.00392492,-0.0732118,0.00392397,-0.161657,-0.0185534,-0.0732113,-0.0185561,0.0392547
1.42857,-3.90476,0.0455085,0.0376976,0.0151719,0.037696,0.0257038,-0.116697,0.0151719,-0.116699,0.0182365,-0.0868728,0.011854,0.0907808,0.0118541,-0.0181178,0.00678659,0.0907838,0.00678737,0.0896878,-0.13318,0.00444266,-0.0797616,0.00444144,-0.169998,-0.0210664,-0.0797609,-0.0210698,0.0380477
1.42857,-3.71429,0.0489798,0.0429918,0.0162157,0.0429897,0.0249607,-0.127858,0.0162157,-0.12786,0.024099,-0.0985857,0.0140784,0.0977568,0.0140785,-0.0206106,0.00841702,0.0977605,0.0084181,0.101084,-0.136216,0.00501457,-0.0870773,0.00501298,-0.17903,-0.0239766,-0.0870763,-0.0239808,0.0363341
1.42857,-3.52381,0.0527566,0.0491329,0.0172179,0.0491302,0.0235224,-0.140146,0.0172178,-0.14015,0.0313831,-0.112088,0.0167684,0.105157,0.0167685,-0.0234968,0.0104658,0.105162,0.0104673,0.11401,-0.138829,0.00563511,-0.0952695,0.00563304,-0.188855,-0.0273486,-0.095268,-0.0273541,0.0340049
1.42857,-3.33333,0.0568691,0.0562612,0.0181257,0.0562576,0.0211636,-0.153627,0.0181254,-0.153632,0.0404164,-0.127662,0.0200275,0.11294,0.0200275,-0.0268438,0.0130451,0.112946,0.0130472,0.128629,-0.14086,0.00629081,-0.104467,0.00628811,-0.1996,-0.0312561,-0.104465,-0.031263,0.0309284
1.42857,-3.14286,0.0613516,0.0645373,0.0188677,0.0645324,0.0175976,-0.168339,0.0188671,-0.168345,0.0515947,-0.145634,0.0239822,0.121035,0.0239823,-0.030731,0.0162966,0.121042,0.0162996,0.145096,-0.142108,0.00695579,-0.114818,0.00695227,-0.211425,-0.035781,-0.114815,-0.0357899,0.0269446
1.42857,-2.95238,0.0662442,0.0741433,0.0193502,0.0741367,0.012461,-0.184281,0.019349,-0.184289,0.065391,-0.166372,0.0287867,0.129326,0.0287867,-0.035252,0.0203991,0.129334,0.0204033,0.163538,-0.142326,0.00758541,-0.126497,0.00758082,-0.224532,-0.0410133,-0.126493,-0.0410249,0.0218581
1.42857,-2.7619,0.0715929,0.0852839,0.0194543,0.0852748,0.0052972,-0.20139,0.019452,-0.2014,0.0823618,-0.190293,0.0346271,0.137642,0.034627,-0.0405179,0.0255761,0.137653,0.0255821,0.184029,-0.141207,0.00810746,-0.139701,0.00810148,-0.239178,-0.0470491,-0.139695,-0.047064,0.0154283
